UniProt, domain_start, domain_end, S_over_T_mean, S_over_T_pval, quantile, refoldable, subcellular_localization, average_KD_hydro, A_SASA_count , C_SASA_count , D_SASA_count , E_SASA_count , F_SASA_count , G_SASA_count , H_SASA_count , I_SASA_count , K_SASA_count , L_SASA_count , M_SASA_count , N_SASA_count , P_SASA_count , Q_SASA_count , R_SASA_count , S_SASA_count , T_SASA_count , V_SASA_count , W_SASA_count , Y_SASA_count
P32775, 4, 699, 0.4185, 4.2e-05, 78, nan, , 2.906, , 7.0, 0, 22.0, 21.0, 5.0, 38.0, 6.0, 2.0, 26.0, 5.0, 0, 16.0, 18.0, 4.0, 4.0, 18.0, 8.0, 8.0, 1.0, 9.0
P32776, 7, 121, 0.2057, 0.000507, 30, nan, nucleus, 2.839, , 4.0, 0, 8.0, 8.0, 0, 4.0, 1.0, 3.0, 11.0, 0, 2.0, 5.0, 2.0, 4.0, 6.0, 6.0, 4.0, 6.0, 0, 1.0
P32776, 159, 325, 0.2057, 0.000507, 30, nan, nucleus, 3.083, , 5.0, 0, 6.0, 10.0, 0, 5.0, 0, 3.0, 16.0, 6.0, 2.0, 10.0, 8.0, 5.0, 5.0, 9.0, 7.0, 6.0, 0, 0
P32776, 546, 636, 0.2057, 0.000507, 30, nan, nucleus, 2.72, , 2.0, 1.0, 4.0, 8.0, 1.0, 3.0, 4.0, 1.0, 8.0, 3.0, 2.0, 6.0, 1.0, 3.0, 1.0, 4.0, 5.0, 0, 0, 3.0
P32783, 81, 422, 0.3218, 3e-06, 66, nan, nucleus, 2.416, , 5.0, 0, 8.0, 22.0, 0, 19.0, 1.0, 3.0, 14.0, 4.0, 0, 9.0, 8.0, 8.0, 17.0, 9.0, 2.0, 3.0, 0, 3.0
P32785, 29, 390, 0.1805, 0.000318, 18, nan, cytoplasm; mitochondrion matrix; mitochondrion, 2.824, , 16.0, 2.0, 10.0, 14.0, 3.0, 22.0, 1.0, 2.0, 14.0, 2.0, 1.0, 10.0, 10.0, 12.0, 19.0, 10.0, 9.0, 3.0, 1.0, 3.0
P32786, 176, 553, 0.1875, 0.001693, 18, nan, nucleus; nucleolus; cytoplasm, 2.595, , 7.0, 1.0, 14.0, 16.0, 3.0, 10.0, 8.0, 1.0, 10.0, 5.0, 2.0, 18.0, 5.0, 6.0, 16.0, 16.0, 7.0, 4.0, 2.0, 3.0
P32786, 600, 768, 0.1875, 0.001693, 18, nan, nucleus; nucleolus; cytoplasm, 2.543, , 0, 1.0, 11.0, 11.0, 2.0, 5.0, 5.0, 1.0, 6.0, 6.0, 0, 7.0, 4.0, 11.0, 6.0, 12.0, 2.0, 2.0, 0, 3.0
P32787, 101, 259, 0.1159, 0.000805, 6, False, mitochondrion matrix; mitochondrion nucleoid, 3.165, , 3.0, 0, 6.0, 7.0, 2.0, 12.0, 2.0, 3.0, 15.0, 3.0, 1.0, 2.0, 7.0, 2.0, 4.0, 3.0, 6.0, 4.0, 2.0, 2.0
P32788, 143, 255, 0.343, 3.3e-05, 66, nan, nucleus, 3.054, , 2.0, 1.0, 7.0, 9.0, 3.0, 2.0, 3.0, 0, 8.0, 9.0, 2.0, 4.0, 2.0, 8.0, 6.0, 6.0, 9.0, 2.0, 0, 0
P32789, 372, 670, 0.1095, 0.052322, 6, nan, , 2.886, , 4.0, 2.0, 10.0, 5.0, 1.0, 10.0, 6.0, 2.0, 13.0, 7.0, 1.0, 10.0, 3.0, 12.0, 8.0, 19.0, 6.0, 3.0, 0, 5.0
P32793, 4, 248, 0.2174, 0.000848, 30, False, cytoplasm; cytoskeleton; actin patch, 3.752, , 15.0, 0, 13.0, 4.0, 5.0, 25.0, 2.0, 2.0, 9.0, 6.0, 1.0, 7.0, 5.0, 2.0, 9.0, 6.0, 4.0, 8.0, 0, 3.0
P32794, 33, 181, 0.2931, 2.4e-05, 54, True, cytoplasm, 2.967, , 3.0, 0, 5.0, 10.0, 0, 13.0, 1.0, 2.0, 9.0, 3.0, 0, 7.0, 5.0, 5.0, 2.0, 5.0, 3.0, 4.0, 0, 2.0
P32794, 253, 771, 0.2931, 2.4e-05, 54, True, cytoplasm, 3.119, , 20.0, 0, 24.0, 36.0, 4.0, 36.0, 5.0, 6.0, 18.0, 9.0, 4.0, 12.0, 9.0, 4.0, 23.0, 23.0, 13.0, 10.0, 0, 5.0
P32797, 15, 220, 0.1673, 5e-06, 18, False, chromosome; telomere, 2.807, , 1.0, 1.0, 14.0, 11.0, 0, 6.0, 2.0, 6.0, 14.0, 5.0, 0, 4.0, 3.0, 5.0, 6.0, 16.0, 5.0, 2.0, 0, 2.0
P32797, 360, 468, 0.1673, 5e-06, 18, False, chromosome; telomere, 3.492, , 3.0, 1.0, 6.0, 7.0, 0, 5.0, 0, 1.0, 5.0, 5.0, 1.0, 3.0, 6.0, 3.0, 4.0, 3.0, 1.0, 6.0, 0, 1.0
P32797, 507, 871, 0.1673, 5e-06, 18, False, chromosome; telomere, 2.82, , 9.0, 1.0, 12.0, 18.0, 3.0, 9.0, 9.0, 2.0, 15.0, 12.0, 0, 11.0, 11.0, 13.0, 17.0, 21.0, 10.0, 4.0, 0, 5.0
P32801, 52, 405, 0.1637, 0.013466, 6, nan, , 2.888, , 3.0, 0, 11.0, 13.0, 4.0, 16.0, 2.0, 2.0, 19.0, 4.0, 1.0, 11.0, 4.0, 8.0, 6.0, 19.0, 10.0, 6.0, 1.0, 1.0
P32806, 143, 438, 0.2326, 1.7e-05, 42, nan, cytoplasm, 2.731, , 4.0, 0, 17.0, 15.0, 0, 8.0, 5.0, 7.0, 18.0, 7.0, 2.0, 11.0, 6.0, 10.0, 4.0, 9.0, 9.0, 2.0, 0, 3.0
P32807, 29, 288, 0.2995, 0.001992, 54, nan, nucleus; chromosome; telomere, 2.953, , 3.0, 1.0, 15.0, 14.0, 2.0, 10.0, 1.0, 5.0, 13.0, 4.0, 3.0, 4.0, 4.0, 7.0, 6.0, 11.0, 7.0, 3.0, 0, 3.0
P32807, 349, 579, 0.2995, 0.001992, 54, nan, nucleus; chromosome; telomere, 3.367, , 4.0, 0, 13.0, 11.0, 6.0, 6.0, 3.0, 8.0, 22.0, 14.0, 3.0, 10.0, 5.0, 5.0, 8.0, 12.0, 5.0, 4.0, 0, 11.0
P32828, 494, 613, 0.1195, nan, 6, False, chromosome; centromere; kinetochore; nucleus; chromosome; centromere; chromosome, 3.134, , 4.0, 1.0, 5.0, 2.0, 0, 10.0, 0, 1.0, 14.0, 4.0, 1.0, 1.0, 2.0, 2.0, 5.0, 8.0, 2.0, 2.0, 0, 0
P32829, 3, 516, 0.2385, 1.2e-05, 42, nan, chromosome; nucleus; chromosome; telomere, 3.0, , 9.0, 1.0, 22.0, 28.0, 3.0, 26.0, 6.0, 8.0, 22.0, 11.0, 3.0, 20.0, 15.0, 8.0, 15.0, 18.0, 12.0, 9.0, 0, 2.0
P32831, 108, 265, 0.2223, 0.000264, 30, nan, , 3.613, , 6.0, 1.0, 4.0, 5.0, 6.0, 8.0, 2.0, 6.0, 5.0, 4.0, 1.0, 5.0, 9.0, 6.0, 8.0, 12.0, 14.0, 1.0, 2.0, 2.0
P32832, 123, 249, 0.2021, 0.000958, 30, True, nucleus, 2.93, , 1.0, 0, 5.0, 5.0, 0, 10.0, 1.0, 2.0, 4.0, 4.0, 0, 4.0, 4.0, 3.0, 6.0, 2.0, 5.0, 1.0, 0, 4.0
P32833, 246, 483, 0.2433, 0.000473, 42, nan, nucleus, 3.405, , 5.0, 1.0, 10.0, 10.0, 9.0, 6.0, 3.0, 6.0, 12.0, 8.0, 4.0, 15.0, 9.0, 9.0, 8.0, 9.0, 6.0, 6.0, 0, 6.0
P32833, 511, 616, 0.2433, 0.000473, 42, nan, nucleus, 3.11, , 5.0, 0, 1.0, 7.0, 1.0, 5.0, 2.0, 2.0, 7.0, 2.0, 1.0, 5.0, 1.0, 3.0, 4.0, 5.0, 4.0, 2.0, 0, 2.0
P32835, 13, 202, 0.4497, 0.000844, 90, True, nucleus, 2.933, , 5.0, 0, 3.0, 11.0, 1.0, 12.0, 0, 4.0, 13.0, 3.0, 1.0, 5.0, 5.0, 8.0, 4.0, 2.0, 2.0, 2.0, 0, 2.0
P32836, 14, 203, 0.5264, 0.018095, 90, nan, nucleus, 2.895, , 4.0, 0, 3.0, 11.0, 1.0, 12.0, 1.0, 4.0, 13.0, 3.0, 1.0, 5.0, 5.0, 7.0, 4.0, 2.0, 2.0, 2.0, 0, 2.0
P32838, 6, 354, 0.3173, 0.004397, 66, nan, , 2.926, , 7.0, 0, 17.0, 12.0, 2.0, 15.0, 4.0, 3.0, 7.0, 4.0, 2.0, 11.0, 10.0, 11.0, 8.0, 11.0, 4.0, 6.0, 0, 5.0
P32844, 99, 239, 0.2403, 1e-05, 42, nan, cytoplasm, 3.488, , 8.0, 0, 8.0, 16.0, 2.0, 3.0, 0, 6.0, 7.0, 4.0, 2.0, 3.0, 1.0, 1.0, 8.0, 7.0, 6.0, 5.0, 0, 4.0
P32844, 269, 797, 0.2403, 1e-05, 42, nan, cytoplasm, 2.582, , 8.0, 1.0, 30.0, 36.0, 2.0, 24.0, 5.0, 4.0, 34.0, 5.0, 2.0, 16.0, 9.0, 14.0, 8.0, 23.0, 15.0, 9.0, 0, 4.0
P32849, 172, 291, 0.1427, 0.001598, 6, nan, nucleus; cytoplasm, 3.282, , 3.0, 0, 5.0, 4.0, 3.0, 5.0, 1.0, 5.0, 7.0, 2.0, 1.0, 1.0, 3.0, 3.0, 8.0, 11.0, 2.0, 1.0, 0, 2.0
P32849, 399, 551, 0.1427, 0.001598, 6, nan, nucleus; cytoplasm, 3.723, , 10.0, 0, 7.0, 10.0, 4.0, 9.0, 3.0, 4.0, 10.0, 8.0, 5.0, 7.0, 3.0, 7.0, 2.0, 10.0, 5.0, 4.0, 2.0, 3.0
P32849, 585, 847, 0.1427, 0.001598, 6, nan, nucleus; cytoplasm, 3.452, , 4.0, 2.0, 8.0, 8.0, 4.0, 12.0, 2.0, 7.0, 23.0, 10.0, 4.0, 12.0, 6.0, 5.0, 10.0, 10.0, 13.0, 8.0, 1.0, 5.0
P32849, 875, 1167, 0.1427, 0.001598, 6, nan, nucleus; cytoplasm, 2.997, , 8.0, 1.0, 15.0, 15.0, 4.0, 9.0, 2.0, 7.0, 18.0, 3.0, 3.0, 10.0, 2.0, 8.0, 11.0, 20.0, 8.0, 5.0, 1.0, 1.0
P32860, 33, 242, 0.3896, 0.000157, 78, True, mitochondrion matrix, 2.905, , 5.0, 1.0, 7.0, 25.0, 1.0, 13.0, 3.0, 2.0, 11.0, 5.0, 3.0, 5.0, 3.0, 1.0, 3.0, 7.0, 9.0, 1.0, 0, 4.0
P32861, 15, 478, 0.3487, 0.000144, 66, True, , 2.701, , 9.0, 0, 21.0, 19.0, 1.0, 27.0, 6.0, 4.0, 23.0, 3.0, 0, 11.0, 8.0, 6.0, 12.0, 23.0, 13.0, 5.0, 0, 1.0
P32862, 985, 1081, 0.2615, 2.8e-05, 42, nan, cytoplasm; nucleus, 4.39, , 3.0, 1.0, 4.0, 3.0, 3.0, 3.0, 1.0, 10.0, 8.0, 6.0, 5.0, 4.0, 1.0, 6.0, 1.0, 6.0, 9.0, 3.0, 0, 2.0
P32863, 331, 883, 0.1909, 0.011244, 18, nan, nucleus, 2.764, , 12.0, 1.0, 28.0, 14.0, 1.0, 33.0, 6.0, 4.0, 29.0, 13.0, 3.0, 19.0, 10.0, 12.0, 18.0, 13.0, 13.0, 3.0, 1.0, 3.0
P32864, 46, 557, 0.3422, 0.001972, 66, True, , 2.638, , 3.0, 1.0, 17.0, 26.0, 2.0, 30.0, 1.0, 2.0, 22.0, 3.0, 2.0, 15.0, 7.0, 15.0, 7.0, 13.0, 9.0, 8.0, 1.0, 5.0
P32873, 505, 739, 0.1808, 1.4e-05, 18, nan, cytoplasm, 2.925, , 0, 0, 11.0, 9.0, 1.0, 8.0, 3.0, 1.0, 10.0, 8.0, 4.0, 6.0, 8.0, 7.0, 6.0, 11.0, 14.0, 2.0, 0, 1.0
P32873, 904, 1112, 0.1808, 1.4e-05, 18, nan, cytoplasm, 2.763, , 3.0, 0, 7.0, 13.0, 1.0, 10.0, 3.0, 2.0, 8.0, 5.0, 0, 6.0, 6.0, 5.0, 7.0, 11.0, 3.0, 2.0, 0, 2.0
P32874, 107, 835, 0.1835, 0.007492, 18, nan, mitochondrion, 2.729, , 5.0, 2.0, 33.0, 26.0, 4.0, 43.0, 6.0, 6.0, 32.0, 15.0, 2.0, 22.0, 15.0, 19.0, 18.0, 25.0, 13.0, 4.0, 0, 4.0
P32875, 93, 406, 0.2194, 0.000499, 30, nan, mitochondrion, 2.698, , 3.0, 1.0, 7.0, 14.0, 1.0, 22.0, 2.0, 2.0, 22.0, 3.0, 2.0, 8.0, 6.0, 5.0, 10.0, 7.0, 6.0, 5.0, 1.0, 1.0
P32892, 215, 677, 0.2216, 0.00011, 30, False, nucleus; nucleolus, 2.693, , 12.0, 0, 11.0, 25.0, 0, 26.0, 3.0, 2.0, 27.0, 11.0, 3.0, 10.0, 7.0, 11.0, 21.0, 18.0, 8.0, 3.0, 1.0, 2.0
P32893, 1, 117, 0.17, 3.3e-05, 18, nan, golgi apparatus; cis-golgi network; cytoplasm, 2.41, , 1.0, 1.0, 6.0, 7.0, 2.0, 3.0, 0, 1.0, 5.0, 2.0, 1.0, 12.0, 0, 8.0, 3.0, 5.0, 2.0, 1.0, 0, 2.0
P32895, 51, 195, 0.3978, 6.5e-05, 78, True, cytoplasm, 3.269, , 4.0, 0, 8.0, 4.0, 1.0, 10.0, 3.0, 3.0, 7.0, 4.0, 6.0, 4.0, 5.0, 3.0, 8.0, 7.0, 2.0, 2.0, 1.0, 2.0
P32895, 307, 420, 0.3978, 6.5e-05, 78, True, cytoplasm, 3.672, , 2.0, 0, 8.0, 5.0, 2.0, 9.0, 1.0, 6.0, 4.0, 2.0, 1.0, 3.0, 2.0, 2.0, 3.0, 7.0, 5.0, 3.0, 0, 2.0
P32896, 2, 479, 0.1743, 0.000118, 18, nan, , 2.529, , 9.0, 1.0, 14.0, 21.0, 2.0, 10.0, 3.0, 4.0, 30.0, 3.0, 2.0, 27.0, 11.0, 9.0, 15.0, 19.0, 7.0, 9.0, 0, 4.0
P32898, 26, 986, 0.3757, 3.1e-05, 78, True, mitochondrion matrix; mitochondrion intermembrane space, 2.52, , 9.0, 2.0, 40.0, 34.0, 0, 53.0, 6.0, 2.0, 44.0, 6.0, 2.0, 21.0, 16.0, 13.0, 14.0, 24.0, 15.0, 9.0, 0, 0
P32899, 9, 170, 0.1187, 8.6e-05, 6, False, nucleus; nucleolus, 2.826, , 1.0, 0, 6.0, 5.0, 2.0, 5.0, 1.0, 1.0, 14.0, 11.0, 1.0, 8.0, 4.0, 8.0, 8.0, 2.0, 7.0, 1.0, 1.0, 1.0
P32902, 145, 390, 0.2155, 0.001189, 30, False, mitochondrion, 3.27, , 4.0, 0, 3.0, 11.0, 2.0, 14.0, 3.0, 5.0, 9.0, 8.0, 2.0, 10.0, 4.0, 6.0, 9.0, 15.0, 9.0, 2.0, 1.0, 5.0
P32904, 24, 200, 0.2085, 0.00432, 30, nan, mitochondrion, 3.043, , 4.0, 0, 4.0, 8.0, 0, 14.0, 3.0, 4.0, 13.0, 3.0, 1.0, 4.0, 7.0, 4.0, 6.0, 8.0, 5.0, 3.0, 0, 2.0
P32905, 16, 204, 0.1932, 0.005059, 18, True, cytoplasm, 3.353, , 8.0, 0, 4.0, 5.0, 2.0, 9.0, 2.0, 1.0, 2.0, 4.0, 1.0, 6.0, 5.0, 2.0, 10.0, 4.0, 4.0, 3.0, 0, 3.0
P32908, 3, 248, 0.2063, 0.000236, 30, nan, nucleus; chromosome, 3.12, , 6.0, 0, 10.0, 18.0, 4.0, 17.0, 2.0, 9.0, 22.0, 11.0, 0, 17.0, 2.0, 11.0, 10.0, 17.0, 4.0, 6.0, 1.0, 7.0
P32908, 297, 941, 0.2063, 0.000236, 30, nan, nucleus; chromosome, 2.545, , 14.0, 1.0, 36.0, 72.0, 6.0, 20.0, 6.0, 10.0, 62.0, 23.0, 7.0, 30.0, 4.0, 31.0, 33.0, 33.0, 25.0, 9.0, 1.0, 8.0
P32908, 989, 1214, 0.2063, 0.000236, 30, nan, nucleus; chromosome, 3.331, , 10.0, 0, 11.0, 23.0, 4.0, 7.0, 1.0, 11.0, 14.0, 13.0, 0, 15.0, 5.0, 9.0, 11.0, 7.0, 4.0, 6.0, 0, 3.0
P32910, 18, 268, 0.2252, 0.002523, 30, nan, nucleus, 3.129, , 8.0, 0, 8.0, 18.0, 4.0, 12.0, 3.0, 2.0, 16.0, 8.0, 2.0, 9.0, 5.0, 12.0, 4.0, 13.0, 8.0, 6.0, 0, 2.0
P32912, 15, 208, 0.3212, 0.00025, 66, nan, vacuole, 2.528, , 3.0, 0, 15.0, 9.0, 1.0, 7.0, 2.0, 2.0, 14.0, 5.0, 0, 4.0, 7.0, 7.0, 17.0, 10.0, 6.0, 5.0, 2.0, 3.0
P32914, 4, 96, 0.2533, 0.001786, 42, False, nucleus; chromosome; centromere; chromosome, 3.321, , 2.0, 1.0, 3.0, 6.0, 0, 8.0, 2.0, 2.0, 4.0, 2.0, 1.0, 2.0, 4.0, 0, 2.0, 3.0, 3.0, 1.0, 2.0, 0
P32917, 373, 770, 0.1083, 0.00061, 6, nan, cytoplasm, 2.835, , 6.0, 3.0, 22.0, 14.0, 2.0, 13.0, 4.0, 7.0, 14.0, 5.0, 0, 17.0, 5.0, 9.0, 12.0, 20.0, 9.0, 5.0, 0, 1.0
P32945, 223, 535, 0.2039, 0.000103, 30, False, , 2.451, , 2.0, 2.0, 15.0, 11.0, 3.0, 10.0, 4.0, 1.0, 19.0, 2.0, 2.0, 5.0, 5.0, 4.0, 8.0, 10.0, 5.0, 2.0, 0, 3.0
P33200, 92, 850, 0.1709, 0.109929, 18, nan, nucleus, 2.944, , 10.0, 3.0, 22.0, 35.0, 3.0, 14.0, 8.0, 6.0, 26.0, 19.0, 2.0, 24.0, 20.0, 22.0, 8.0, 34.0, 18.0, 6.0, 1.0, 10.0
P33201, 22, 233, 0.2585, 0.00429, 42, True, nucleus; nucleolus; cytoplasm, 2.498, , 5.0, 0, 9.0, 15.0, 0, 9.0, 1.0, 2.0, 16.0, 1.0, 0, 5.0, 6.0, 3.0, 5.0, 8.0, 7.0, 3.0, 0, 0
P33202, 168, 620, 0.2467, 3.9e-05, 42, True, , 2.879, , 7.0, 1.0, 19.0, 24.0, 4.0, 16.0, 5.0, 6.0, 16.0, 1.0, 3.0, 11.0, 9.0, 9.0, 10.0, 21.0, 9.0, 8.0, 0, 4.0
P33202, 679, 1468, 0.2467, 3.9e-05, 42, True, , 3.013, , 17.0, 3.0, 36.0, 44.0, 5.0, 40.0, 11.0, 8.0, 34.0, 18.0, 5.0, 25.0, 8.0, 8.0, 23.0, 49.0, 26.0, 9.0, 0, 3.0
P33203, 134, 546, 0.232, 6e-06, 30, nan, nucleus, 2.46, , 8.0, 0, 25.0, 29.0, 2.0, 8.0, 8.0, 5.0, 36.0, 17.0, 3.0, 22.0, 8.0, 20.0, 20.0, 19.0, 17.0, 2.0, 2.0, 5.0
P33204, 8, 150, 0.366, 0.000211, 66, True, cytoplasm; cytoskeleton; actin patch, 2.797, , 5.0, 0, 4.0, 12.0, 1.0, 2.0, 3.0, 3.0, 7.0, 3.0, 1.0, 5.0, 3.0, 4.0, 5.0, 6.0, 3.0, 1.0, 0, 2.0
P33297, 117, 422, 0.2847, 3.6e-05, 54, False, nucleus; cytoplasm, 2.774, , 6.0, 0, 21.0, 15.0, 2.0, 17.0, 0, 2.0, 18.0, 7.0, 4.0, 6.0, 9.0, 6.0, 16.0, 15.0, 5.0, 5.0, 0, 1.0
P33298, 47, 410, 0.3341, 2.8e-05, 66, False, nucleus; cytoplasm, 3.099, , 10.0, 0, 18.0, 21.0, 1.0, 17.0, 2.0, 7.0, 15.0, 12.0, 3.0, 7.0, 10.0, 11.0, 19.0, 17.0, 7.0, 7.0, 0, 5.0
P33299, 140, 450, 0.2932, 7.3e-05, 54, False, nucleus; cytoplasm, 2.951, , 7.0, 0, 16.0, 18.0, 2.0, 26.0, 0, 5.0, 15.0, 8.0, 2.0, 6.0, 10.0, 1.0, 23.0, 9.0, 7.0, 5.0, 0, 1.0
P33301, 1, 569, 0.2226, 0.002733, 30, nan, chromosome; telomere; nucleus; chromosome, 3.407, , 20.0, 2.0, 26.0, 28.0, 8.0, 20.0, 8.0, 17.0, 39.0, 24.0, 5.0, 34.0, 21.0, 12.0, 18.0, 55.0, 30.0, 14.0, 0, 2.0
P33307, 10, 865, 0.4061, 0.000184, 78, False, nucleus; cytoplasm, 2.778, , 17.0, 0, 30.0, 40.0, 1.0, 23.0, 4.0, 9.0, 21.0, 15.0, 1.0, 36.0, 23.0, 22.0, 15.0, 30.0, 23.0, 5.0, 0, 0
P33309, 17, 373, 0.289, 0.000259, 54, True, cytoplasm, 2.673, , 4.0, 1.0, 20.0, 19.0, 2.0, 12.0, 2.0, 4.0, 34.0, 8.0, 1.0, 7.0, 3.0, 6.0, 1.0, 11.0, 8.0, 3.0, 1.0, 7.0
P33312, 10, 240, 0.5221, 0.001608, 90, nan, , 3.215, , 4.0, 0, 7.0, 6.0, 1.0, 15.0, 1.0, 7.0, 10.0, 3.0, 1.0, 8.0, 6.0, 6.0, 4.0, 7.0, 8.0, 1.0, 1.0, 0
P33313, 32, 382, 0.4107, 7.5e-05, 78, True, cytoplasm, 2.472, , 9.0, 0, 12.0, 39.0, 3.0, 11.0, 2.0, 3.0, 35.0, 9.0, 2.0, 6.0, 5.0, 8.0, 7.0, 11.0, 4.0, 2.0, 0, 1.0
P33314, 14, 754, 0.1438, 0.002307, 6, nan, , 2.838, , 11.0, 0, 26.0, 24.0, 5.0, 15.0, 4.0, 15.0, 46.0, 18.0, 5.0, 53.0, 10.0, 12.0, 15.0, 41.0, 9.0, 5.0, 1.0, 1.0
P33315, 7, 676, 0.5824, 0.002249, 90, True, , 2.586, , 8.0, 0, 28.0, 27.0, 1.0, 47.0, 6.0, 2.0, 28.0, 6.0, 0, 9.0, 10.0, 11.0, 7.0, 17.0, 4.0, 3.0, 0, 4.0
P33317, 13, 117, 0.7702, 0.036205, 90, False, , 3.634, , 8.0, 0, 5.0, 1.0, 0, 11.0, 1.0, 0, 4.0, 1.0, 2.0, 0, 3.0, 4.0, 4.0, 4.0, 5.0, 4.0, 0, 1.0
P33322, 6, 382, 0.1269, 2e-06, 6, False, nucleus; nucleolus; chromosome; centromere; cytoplasm; cytoskeleton, 3.015, , 12.0, 0, 15.0, 16.0, 1.0, 26.0, 6.0, 2.0, 18.0, 7.0, 2.0, 7.0, 7.0, 7.0, 13.0, 8.0, 5.0, 8.0, 2.0, 4.0
P33324, 5, 307, 0.2971, 0.004571, 54, nan, , 2.768, , 5.0, 0, 9.0, 15.0, 2.0, 16.0, 2.0, 3.0, 21.0, 4.0, 1.0, 12.0, 7.0, 2.0, 4.0, 8.0, 7.0, 3.0, 0, 2.0
P33327, 22, 133, 0.4067, 2.4e-05, 78, True, , 3.49, , 3.0, 0, 11.0, 4.0, 6.0, 4.0, 1.0, 3.0, 4.0, 5.0, 1.0, 6.0, 2.0, 4.0, 2.0, 8.0, 1.0, 1.0, 0, 1.0
P33327, 178, 1086, 0.4067, 2.4e-05, 78, True, , 2.839, , 7.0, 1.0, 32.0, 37.0, 3.0, 41.0, 9.0, 5.0, 36.0, 23.0, 3.0, 35.0, 13.0, 16.0, 9.0, 20.0, 14.0, 8.0, 0, 5.0
P33329, 400, 698, 0.1674, 0.001052, 18, nan, , 2.677, , 3.0, 2.0, 14.0, 9.0, 2.0, 11.0, 1.0, 1.0, 14.0, 2.0, 1.0, 6.0, 4.0, 3.0, 7.0, 7.0, 4.0, 4.0, 0, 1.0
P33330, 8, 389, 0.3898, 5.6e-05, 78, True, , 2.851, , 9.0, 0, 14.0, 13.0, 0, 27.0, 4.0, 6.0, 27.0, 5.0, 0, 7.0, 7.0, 4.0, 4.0, 9.0, 6.0, 1.0, 0, 1.0
P33331, 5, 121, 0.4374, 0.014201, 78, False, cytoplasm, 2.576, , 1.0, 0, 5.0, 5.0, 1.0, 5.0, 0, 1.0, 2.0, 2.0, 1.0, 9.0, 4.0, 9.0, 3.0, 4.0, 5.0, 1.0, 0, 0
P33332, 77, 247, 0.2093, 1e-06, 30, False, , 2.67, , 3.0, 1.0, 5.0, 9.0, 0, 4.0, 2.0, 1.0, 10.0, 4.0, 0, 6.0, 3.0, 3.0, 6.0, 10.0, 4.0, 2.0, 0, 1.0
P33332, 730, 1330, 0.2093, 1e-06, 30, False, , 2.586, , 13.0, 0, 26.0, 38.0, 2.0, 14.0, 7.0, 8.0, 25.0, 8.0, 3.0, 34.0, 8.0, 17.0, 19.0, 26.0, 16.0, 8.0, 1.0, 3.0
P33333, 6, 256, 0.063, 0.000129, 6, nan, lipid droplet, 3.273, , 4.0, 0, 4.0, 9.0, 2.0, 16.0, 1.0, 4.0, 19.0, 6.0, 1.0, 4.0, 7.0, 4.0, 2.0, 3.0, 5.0, 3.0, 1.0, 6.0
P33334, 138, 343, 0.2276, 2.6e-05, 30, False, nucleus, 3.25, , 4.0, 0, 14.0, 9.0, 6.0, 4.0, 4.0, 4.0, 14.0, 13.0, 4.0, 10.0, 9.0, 3.0, 10.0, 8.0, 10.0, 2.0, 2.0, 7.0
P33334, 2152, 2391, 0.2276, 2.6e-05, 30, False, nucleus, 3.082, , 4.0, 0, 12.0, 13.0, 2.0, 12.0, 2.0, 3.0, 11.0, 4.0, 2.0, 5.0, 5.0, 2.0, 3.0, 3.0, 6.0, 4.0, 0, 2.0
P33339, 131, 297, 0.2206, 0.0001, 30, nan, nucleus, 3.096, , 7.0, 0, 9.0, 7.0, 1.0, 2.0, 1.0, 4.0, 4.0, 5.0, 3.0, 9.0, 2.0, 5.0, 11.0, 4.0, 1.0, 3.0, 1.0, 5.0
P33339, 334, 1022, 0.2206, 0.0001, 30, nan, nucleus, 2.971, , 12.0, 2.0, 34.0, 46.0, 10.0, 13.0, 7.0, 10.0, 39.0, 22.0, 6.0, 18.0, 10.0, 8.0, 28.0, 34.0, 16.0, 9.0, 1.0, 11.0
P33399, 29, 221, 0.2392, 5e-06, 42, True, nucleus, 2.224, , 7.0, 0, 9.0, 16.0, 1.0, 5.0, 1.0, 2.0, 13.0, 2.0, 0, 8.0, 3.0, 4.0, 11.0, 6.0, 3.0, 1.0, 0, 1.0
P33401, 5, 560, 0.3293, 0.000799, 66, False, cytoplasm, 2.725, , 11.0, 2.0, 17.0, 21.0, 0, 40.0, 4.0, 2.0, 27.0, 4.0, 1.0, 11.0, 14.0, 3.0, 8.0, 11.0, 7.0, 2.0, 0, 1.0
P33411, 67, 243, 0.247, 0.000169, 42, nan, nucleus, 3.378, , 7.0, 0, 4.0, 9.0, 1.0, 7.0, 3.0, 7.0, 8.0, 5.0, 2.0, 4.0, 5.0, 6.0, 9.0, 9.0, 7.0, 2.0, 1.0, 1.0
P33412, 5, 316, 0.4247, 0.002346, 78, nan, nucleus; cytoplasm, 2.949, , 7.0, 0, 13.0, 12.0, 0, 15.0, 3.0, 2.0, 15.0, 3.0, 2.0, 6.0, 4.0, 6.0, 3.0, 8.0, 5.0, 6.0, 0, 3.0
P33416, 100, 798, 0.4464, 0.000124, 90, True, mitochondrion matrix, 2.47, , 19.0, 0, 45.0, 40.0, 1.0, 38.0, 7.0, 2.0, 45.0, 12.0, 4.0, 16.0, 11.0, 8.0, 29.0, 22.0, 14.0, 5.0, 0, 6.0
