chr	track	poi	end	ext_start	ext_end	value	origin
chrIV	2663	930392	930393	930317	930467	930392	Henikoff-ChEC
chrIV	2664	930576	930577	930501	930651	930576	Henikoff-ChEC
chrIV	2665	930661	930662	930586	930736	930661	Hahn-ChEC
chrIV	2666	930732	930733	930586	930736	930661	Hahn-ChEC
chrIV	2665	930661	930662	930657	930807	930732	Pugh-Chip-exo
chrIV	2666	930732	930733	930657	930807	930732	Pugh-Chip-exo
chrIV	2666	930732	930733	930671	930821	930746	SLiM-ChIP
chrIV	2666	930732	930733	930685	930835	930760	Henikoff-ChEC
chrIV	2666	930732	930733	930691	930841	930766	Pugh-Chip-exo
chrIV	2667	930901	930902	930826	930976	930901	Henikoff-ChEC
chrIV	2668	930966	930967	930826	930976	930901	Henikoff-ChEC
chrIV	2667	930901	930902	930891	931041	930966	Henikoff-ChEC
chrIV	2668	930966	930967	930891	931041	930966	Henikoff-ChEC
chrIV	2669	931062	931063	930987	931137	931062	Henikoff-ChEC
chrIV	2670	933176	933177	933101	933251	933176	Henikoff-ChEC
chrIV	2671	933444	933445	933369	933519	933444	Henikoff-ChEC
chrIV	2672	933610	933611	933535	933685	933610	Henikoff-ChEC
chrIV	2673	935486	935487	935411	935561	935486	Henikoff-ChEC
chrIV	2674	935813	935814	935738	935888	935813	Henikoff-ChEC
chrIV	2675	935986	935987	935911	936061	935986	Henikoff-ChEC
chrIV	2676	936050	936051	935911	936061	935986	Henikoff-ChEC
chrIV	2675	935986	935987	935975	936125	936050	Henikoff-ChEC
chrIV	2676	936050	936051	935975	936125	936050	Henikoff-ChEC
chrIV	2677	936202	936203	936127	936277	936202	Henikoff-ChEC
chrIV	2678	936378	936379	936303	936453	936378	Henikoff-ChEC
chrIV	2679	936438	936439	936303	936453	936378	Henikoff-ChEC
chrIV	2678	936378	936379	936363	936513	936438	Henikoff-ChEC
chrIV	2679	936438	936439	936363	936513	936438	Henikoff-ChEC
chrIV	2680	940972	940973	940897	941047	940972	Hahn-ChEC
chrIV	2681	941029	941030	940897	941047	940972	Hahn-ChEC
chrIV	2680	940972	940973	940913	941063	940988	SLiM-ChIP
chrIV	2681	941029	941030	940913	941063	940988	SLiM-ChIP
chrIV	2680	940972	940973	940954	941104	941029	Henikoff-ChEC
chrIV	2681	941029	941030	940954	941104	941029	Henikoff-ChEC
chrIV	2682	941362	941363	941287	941437	941362	Henikoff-ChEC
chrIV	2683	945214	945215	945139	945289	945214	Henikoff-ChEC
chrIV	2684	946108	946109	946033	946183	946108	Henikoff-ChEC
chrIV	2685	946241	946242	946166	946316	946241	Henikoff-ChEC
chrIV	2686	946364	946365	946289	946439	946364	Henikoff-ChEC
chrIV	2687	946568	946569	946493	946643	946568	Henikoff-ChEC
chrIV	2688	946618	946619	946493	946643	946568	Henikoff-ChEC
chrIV	2687	946568	946569	946543	946693	946618	Henikoff-ChEC
chrIV	2688	946618	946619	946543	946693	946618	Henikoff-ChEC
chrIV	2689	950193	950194	950118	950268	950193	Henikoff-ChEC
chrIV	2690	950414	950415	950339	950489	950414	SLiM-ChIP
chrIV	2691	952394	952395	952319	952469	952394	Henikoff-ChEC
chrIV	2692	952494	952495	952419	952569	952494	Pugh-Chip-exo
chrIV	2693	952572	952573	952497	952647	952572	Henikoff-ChEC
chrIV	2694	952606	952607	952497	952647	952572	Henikoff-ChEC
chrIV	2693	952572	952573	952503	952653	952578	Pugh-Chip-exo
chrIV	2694	952606	952607	952503	952653	952578	Pugh-Chip-exo
chrIV	2693	952572	952573	952531	952681	952606	SLiM-ChIP
chrIV	2694	952606	952607	952531	952681	952606	SLiM-ChIP
chrIV	2695	952714	952715	952639	952789	952714	Pugh-Chip-exo
chrIV	2696	954146	954147	954071	954221	954146	Henikoff-ChEC
chrIV	2697	955062	955063	954987	955137	955062	Henikoff-ChEC
chrIV	2698	955290	955291	955215	955365	955290	Henikoff-ChEC
chrIV	2699	955450	955451	955375	955525	955450	Hahn-ChEC
chrIV	2699	955450	955451	955391	955541	955466	Henikoff-ChEC
chrIV	2700	958463	958464	958388	958538	958463	Henikoff-ChEC
chrIV	2701	958530	958531	958388	958538	958463	Henikoff-ChEC
chrIV	2700	958463	958464	958455	958605	958530	Henikoff-ChEC
chrIV	2701	958530	958531	958455	958605	958530	Henikoff-ChEC
chrIV	2702	958902	958903	958827	958977	958902	Henikoff-ChEC
chrIV	2703	959928	959929	959853	960003	959928	Henikoff-ChEC
chrIV	2704	959976	959977	959853	960003	959928	Henikoff-ChEC
chrIV	2703	959928	959929	959901	960051	959976	Henikoff-ChEC
chrIV	2704	959976	959977	959901	960051	959976	Henikoff-ChEC
chrIV	2705	960126	960127	960051	960201	960126	Henikoff-ChEC
chrIV	2706	960186	960187	960051	960201	960126	Henikoff-ChEC
chrIV	2705	960126	960127	960111	960261	960186	Hahn-ChEC
chrIV	2706	960186	960187	960111	960261	960186	Hahn-ChEC
chrIV	2707	960428	960429	960353	960503	960428	Henikoff-ChEC
chrIV	2708	964862	964863	964787	964937	964862	Henikoff-ChEC
chrIV	2709	964972	964973	964897	965047	964972	Henikoff-ChEC
chrIV	2710	965008	965009	964897	965047	964972	Henikoff-ChEC
chrIV	2709	964972	964973	964933	965083	965008	Henikoff-ChEC
chrIV	2710	965008	965009	964933	965083	965008	Henikoff-ChEC
chrIV	2711	967905	967906	967830	967980	967905	Henikoff-ChEC
chrIV	2712	971582	971583	971507	971657	971582	SLiM-ChIP
chrIV	2713	971634	971635	971507	971657	971582	SLiM-ChIP
chrIV	2712	971582	971583	971559	971709	971634	Henikoff-ChEC
chrIV	2713	971634	971635	971559	971709	971634	Henikoff-ChEC
chrIV	2714	974468	974469	974393	974543	974468	Henikoff-ChEC
chrIV	2715	976250	976251	976175	976325	976250	Henikoff-ChEC
chrIV	2716	976432	976433	976357	976507	976432	Henikoff-ChEC
chrIV	2717	976491	976492	976357	976507	976432	Henikoff-ChEC
chrIV	2716	976432	976433	976416	976566	976491	Henikoff-ChEC
chrIV	2717	976491	976492	976416	976566	976491	Henikoff-ChEC
chrIV	2718	976642	976643	976567	976717	976642	Henikoff-ChEC
chrIV	2719	976790	976791	976715	976865	976790	Henikoff-ChEC
chrIV	2720	976832	976833	976715	976865	976790	Henikoff-ChEC
chrIV	2719	976790	976791	976757	976907	976832	Henikoff-ChEC
chrIV	2720	976832	976833	976757	976907	976832	Henikoff-ChEC
chrIV	2721	977350	977351	977275	977425	977350	Henikoff-ChEC
chrIV	2721	977350	977351	977283	977433	977358	SLiM-ChIP
chrIV	2722	980942	980943	980867	981017	980942	Henikoff-ChEC
chrIV	2723	980978	980979	980867	981017	980942	Henikoff-ChEC
chrIV	2722	980942	980943	980903	981053	980978	SLiM-ChIP
chrIV	2723	980978	980979	980903	981053	980978	SLiM-ChIP
chrIV	2724	981132	981133	981057	981207	981132	Henikoff-ChEC
chrIV	2725	981300	981301	981225	981375	981300	Henikoff-ChEC
chrIV	2726	981760	981761	981685	981835	981760	Henikoff-ChEC
chrIV	2727	988352	988353	988277	988427	988352	Pugh-Chip-exo
chrIV	2728	991994	991995	991919	992069	991994	Henikoff-ChEC
chrIV	2729	992030	992031	991919	992069	991994	Henikoff-ChEC
chrIV	2728	991994	991995	991955	992105	992030	Henikoff-ChEC
chrIV	2729	992030	992031	991955	992105	992030	Henikoff-ChEC
chrIV	2730	992252	992253	992177	992327	992252	Henikoff-ChEC
chrIV	2731	992594	992595	992519	992669	992594	Henikoff-ChEC
chrIV	2732	992774	992775	992699	992849	992774	Henikoff-ChEC
chrIV	2733	992828	992829	992699	992849	992774	Henikoff-ChEC
chrIV	2732	992774	992775	992753	992903	992828	Pugh-Chip-exo
chrIV	2733	992828	992829	992753	992903	992828	Pugh-Chip-exo
chrIV	2734	992910	992911	992835	992985	992910	Hahn-ChEC
chrIV	2735	992973	992974	992835	992985	992910	Hahn-ChEC
chrIV	2734	992910	992911	992898	993048	992973	Henikoff-ChEC
chrIV	2735	992973	992974	992898	993048	992973	Henikoff-ChEC
chrIV	2736	993072	993073	992997	993147	993072	Henikoff-ChEC
chrIV	2737	998466	998467	998391	998541	998466	Henikoff-ChEC
chrIV	2738	998504	998505	998391	998541	998466	Henikoff-ChEC
chrIV	2737	998466	998467	998429	998579	998504	Henikoff-ChEC
chrIV	2738	998504	998505	998429	998579	998504	Henikoff-ChEC
chrIV	2739	998574	998575	998429	998579	998504	Henikoff-ChEC
chrIV	2738	998504	998505	998499	998649	998574	Henikoff-ChEC
chrIV	2739	998574	998575	998499	998649	998574	Henikoff-ChEC
chrIV	2739	998574	998575	998508	998658	998583	Hahn-ChEC
chrIV	2740	998742	998743	998667	998817	998742	Henikoff-ChEC
chrIV	2741	998942	998943	998867	999017	998942	Henikoff-ChEC
chrIV	2742	1002358	1002359	1002283	1002433	1002358	Henikoff-ChEC
chrIV	2743	1002396	1002397	1002283	1002433	1002358	Henikoff-ChEC
chrIV	2742	1002358	1002359	1002291	1002441	1002366	SLiM-ChIP
chrIV	2743	1002396	1002397	1002291	1002441	1002366	SLiM-ChIP
chrIV	2742	1002358	1002359	1002299	1002449	1002374	Pugh-Chip-exo
chrIV	2743	1002396	1002397	1002299	1002449	1002374	Pugh-Chip-exo
chrIV	2742	1002358	1002359	1002321	1002471	1002396	Henikoff-ChEC
chrIV	2743	1002396	1002397	1002321	1002471	1002396	Henikoff-ChEC
chrIV	2744	1002567	1002568	1002492	1002642	1002567	Henikoff-ChEC
chrIV	2745	1003686	1003687	1003611	1003761	1003686	Henikoff-ChEC
chrIV	2746	1005414	1005415	1005339	1005489	1005414	Hahn-ChEC
chrIV	2747	1005450	1005451	1005339	1005489	1005414	Hahn-ChEC
chrIV	2746	1005414	1005415	1005375	1005525	1005450	SLiM-ChIP
chrIV	2747	1005450	1005451	1005375	1005525	1005450	SLiM-ChIP
chrIV	2748	1008668	1008669	1008593	1008743	1008668	Henikoff-ChEC
chrIV	2749	1008824	1008825	1008749	1008899	1008824	Henikoff-ChEC
chrIV	2750	1008872	1008873	1008749	1008899	1008824	Henikoff-ChEC
chrIV	2749	1008824	1008825	1008797	1008947	1008872	Henikoff-ChEC
chrIV	2750	1008872	1008873	1008797	1008947	1008872	Henikoff-ChEC
chrIV	2751	1011461	1011462	1011386	1011536	1011461	Henikoff-ChEC
chrIV	2752	1011576	1011577	1011501	1011651	1011576	Henikoff-ChEC
chrIV	2753	1011642	1011643	1011501	1011651	1011576	Henikoff-ChEC
chrIV	2752	1011576	1011577	1011567	1011717	1011642	Pugh-Chip-exo
chrIV	2753	1011642	1011643	1011567	1011717	1011642	Pugh-Chip-exo
chrIV	2754	1011711	1011712	1011567	1011717	1011642	Pugh-Chip-exo
chrIV	2753	1011642	1011643	1011636	1011786	1011711	Henikoff-ChEC
chrIV	2754	1011711	1011712	1011636	1011786	1011711	Henikoff-ChEC
chrIV	2755	1011820	1011821	1011745	1011895	1011820	Henikoff-ChEC
chrIV	2756	1011928	1011929	1011853	1012003	1011928	Henikoff-ChEC
chrIV	2757	1012132	1012133	1012057	1012207	1012132	Henikoff-ChEC
chrIV	2758	1012182	1012183	1012057	1012207	1012132	Henikoff-ChEC
chrIV	2757	1012132	1012133	1012107	1012257	1012182	Henikoff-ChEC
chrIV	2758	1012182	1012183	1012107	1012257	1012182	Henikoff-ChEC
chrIV	2759	1013688	1013689	1013613	1013763	1013688	Henikoff-ChEC
chrIV	2760	1013800	1013801	1013725	1013875	1013800	Henikoff-ChEC
chrIV	2761	1013842	1013843	1013725	1013875	1013800	Henikoff-ChEC
chrIV	2760	1013800	1013801	1013767	1013917	1013842	Henikoff-ChEC
chrIV	2761	1013842	1013843	1013767	1013917	1013842	Henikoff-ChEC
chrIV	2762	1013880	1013881	1013767	1013917	1013842	Henikoff-ChEC
chrIV	2761	1013842	1013843	1013805	1013955	1013880	Henikoff-ChEC
chrIV	2762	1013880	1013881	1013805	1013955	1013880	Henikoff-ChEC
chrIV	2763	1013930	1013931	1013805	1013955	1013880	Henikoff-ChEC
chrIV	2762	1013880	1013881	1013855	1014005	1013930	Henikoff-ChEC
chrIV	2763	1013930	1013931	1013855	1014005	1013930	Henikoff-ChEC
chrIV	2764	1013970	1013971	1013855	1014005	1013930	Henikoff-ChEC
chrIV	2763	1013930	1013931	1013895	1014045	1013970	Hahn-ChEC
chrIV	2764	1013970	1013971	1013895	1014045	1013970	Hahn-ChEC
chrIV	2763	1013930	1013931	1013895	1014045	1013970	Henikoff-ChEC
chrIV	2764	1013970	1013971	1013895	1014045	1013970	Henikoff-ChEC
chrIV	2765	1014136	1014137	1014061	1014211	1014136	Henikoff-ChEC
chrIV	2766	1014176	1014177	1014061	1014211	1014136	Henikoff-ChEC
chrIV	2765	1014136	1014137	1014101	1014251	1014176	Henikoff-ChEC
chrIV	2766	1014176	1014177	1014101	1014251	1014176	Henikoff-ChEC
chrIV	2767	1014244	1014245	1014101	1014251	1014176	Henikoff-ChEC
chrIV	2766	1014176	1014177	1014169	1014319	1014244	Henikoff-ChEC
chrIV	2767	1014244	1014245	1014169	1014319	1014244	Henikoff-ChEC
chrIV	2768	1014318	1014319	1014169	1014319	1014244	Henikoff-ChEC
chrIV	2767	1014244	1014245	1014243	1014393	1014318	Henikoff-ChEC
chrIV	2768	1014318	1014319	1014243	1014393	1014318	Henikoff-ChEC
chrIV	2769	1015960	1015961	1015885	1016035	1015960	Henikoff-ChEC
chrIV	2770	1016116	1016117	1016041	1016191	1016116	Henikoff-ChEC
chrIV	2771	1016154	1016155	1016041	1016191	1016116	Henikoff-ChEC
chrIV	2772	1016188	1016189	1016041	1016191	1016116	Henikoff-ChEC
chrIV	2770	1016116	1016117	1016079	1016229	1016154	SLiM-ChIP
chrIV	2771	1016154	1016155	1016079	1016229	1016154	SLiM-ChIP
chrIV	2772	1016188	1016189	1016079	1016229	1016154	SLiM-ChIP
chrIV	2773	1016224	1016225	1016079	1016229	1016154	SLiM-ChIP
chrIV	2770	1016116	1016117	1016113	1016263	1016188	Henikoff-ChEC
chrIV	2771	1016154	1016155	1016113	1016263	1016188	Henikoff-ChEC
chrIV	2772	1016188	1016189	1016113	1016263	1016188	Henikoff-ChEC
chrIV	2773	1016224	1016225	1016113	1016263	1016188	Henikoff-ChEC
chrIV	2771	1016154	1016155	1016149	1016299	1016224	Henikoff-ChEC
chrIV	2772	1016188	1016189	1016149	1016299	1016224	Henikoff-ChEC
chrIV	2773	1016224	1016225	1016149	1016299	1016224	Henikoff-ChEC
chrIV	2774	1016346	1016347	1016271	1016421	1016346	Henikoff-ChEC
chrIV	2775	1016432	1016433	1016357	1016507	1016432	Henikoff-ChEC
chrIV	2776	1016806	1016807	1016731	1016881	1016806	Henikoff-ChEC
chrIV	2777	1017182	1017183	1017107	1017257	1017182	SLiM-ChIP
chrIV	2777	1017182	1017183	1017115	1017265	1017190	Henikoff-ChEC
chrIV	2778	1017342	1017343	1017267	1017417	1017342	Henikoff-ChEC
chrIV	2779	1019144	1019145	1019069	1019219	1019144	Henikoff-ChEC
chrIV	2780	1020296	1020297	1020221	1020371	1020296	Henikoff-ChEC
chrIV	2781	1020447	1020448	1020372	1020522	1020447	Hahn-ChEC
chrIV	2782	1020506	1020507	1020372	1020522	1020447	Hahn-ChEC
chrIV	2781	1020447	1020448	1020431	1020581	1020506	Pugh-Chip-exo
chrIV	2782	1020506	1020507	1020431	1020581	1020506	Pugh-Chip-exo
chrIV	2783	1020538	1020539	1020431	1020581	1020506	Pugh-Chip-exo
chrIV	2781	1020447	1020448	1020435	1020585	1020510	Henikoff-ChEC
chrIV	2782	1020506	1020507	1020435	1020585	1020510	Henikoff-ChEC
chrIV	2783	1020538	1020539	1020435	1020585	1020510	Henikoff-ChEC
chrIV	2782	1020506	1020507	1020463	1020613	1020538	SLiM-ChIP
chrIV	2783	1020538	1020539	1020463	1020613	1020538	SLiM-ChIP
chrIV	2784	1022632	1022633	1022557	1022707	1022632	Henikoff-ChEC
chrIV	2785	1024842	1024843	1024767	1024917	1024842	Henikoff-ChEC
chrIV	2786	1030174	1030175	1030099	1030249	1030174	Henikoff-ChEC
chrIV	2787	1030372	1030373	1030297	1030447	1030372	Henikoff-ChEC
chrIV	2788	1030440	1030441	1030297	1030447	1030372	Henikoff-ChEC
chrIV	2787	1030372	1030373	1030307	1030457	1030382	Pugh-Chip-exo
chrIV	2788	1030440	1030441	1030307	1030457	1030382	Pugh-Chip-exo
chrIV	2787	1030372	1030373	1030313	1030463	1030388	SLiM-ChIP
chrIV	2788	1030440	1030441	1030313	1030463	1030388	SLiM-ChIP
chrIV	2787	1030372	1030373	1030365	1030515	1030440	Hahn-ChEC
chrIV	2788	1030440	1030441	1030365	1030515	1030440	Hahn-ChEC
chrIV	2789	1030578	1030579	1030503	1030653	1030578	Henikoff-ChEC
chrIV	2790	1031616	1031617	1031541	1031691	1031616	Henikoff-ChEC
chrIV	2791	1031750	1031751	1031675	1031825	1031750	Hahn-ChEC
chrIV	2792	1031808	1031809	1031675	1031825	1031750	Hahn-ChEC
chrIV	2791	1031750	1031751	1031733	1031883	1031808	SLiM-ChIP
chrIV	2792	1031808	1031809	1031733	1031883	1031808	SLiM-ChIP
chrIV	2791	1031750	1031751	1031745	1031895	1031820	Pugh-Chip-exo
chrIV	2792	1031808	1031809	1031745	1031895	1031820	Pugh-Chip-exo
chrIV	2791	1031750	1031751	1031747	1031897	1031822	Henikoff-ChEC
chrIV	2792	1031808	1031809	1031747	1031897	1031822	Henikoff-ChEC
chrIV	2793	1031918	1031919	1031843	1031993	1031918	Henikoff-ChEC
chrIV	2794	1032028	1032029	1031953	1032103	1032028	Henikoff-ChEC
chrIV	2795	1032070	1032071	1031953	1032103	1032028	Henikoff-ChEC
chrIV	2794	1032028	1032029	1031995	1032145	1032070	Hahn-ChEC
chrIV	2795	1032070	1032071	1031995	1032145	1032070	Hahn-ChEC
chrIV	2796	1032178	1032179	1032103	1032253	1032178	Henikoff-ChEC
chrIV	2797	1032406	1032407	1032331	1032481	1032406	Henikoff-ChEC
chrIV	2798	1032582	1032583	1032507	1032657	1032582	Henikoff-ChEC
chrIV	2799	1032764	1032765	1032689	1032839	1032764	Henikoff-ChEC
chrIV	2800	1035310	1035311	1035235	1035385	1035310	Henikoff-ChEC
chrIV	2801	1039422	1039423	1039347	1039497	1039422	Henikoff-ChEC
chrIV	2802	1049624	1049625	1049549	1049699	1049624	Hahn-ChEC
chrIV	2803	1049790	1049791	1049715	1049865	1049790	Henikoff-ChEC
chrIV	2804	1050292	1050293	1050217	1050367	1050292	Henikoff-ChEC
chrIV	2805	1050342	1050343	1050217	1050367	1050292	Henikoff-ChEC
chrIV	2804	1050292	1050293	1050267	1050417	1050342	SLiM-ChIP
chrIV	2805	1050342	1050343	1050267	1050417	1050342	SLiM-ChIP
chrIV	2806	1050380	1050381	1050267	1050417	1050342	SLiM-ChIP
chrIV	2805	1050342	1050343	1050305	1050455	1050380	Henikoff-ChEC
chrIV	2806	1050380	1050381	1050305	1050455	1050380	Henikoff-ChEC
chrIV	2807	1050579	1050580	1050504	1050654	1050579	Henikoff-ChEC
chrIV	2808	1052410	1052411	1052335	1052485	1052410	Henikoff-ChEC
chrIV	2809	1052586	1052587	1052511	1052661	1052586	Henikoff-ChEC
chrIV	2810	1054616	1054617	1054541	1054691	1054616	Henikoff-ChEC
chrIV	2811	1054840	1054841	1054765	1054915	1054840	Henikoff-ChEC
chrIV	2812	1054992	1054993	1054917	1055067	1054992	Henikoff-ChEC
chrIV	2813	1055012	1055013	1054917	1055067	1054992	Henikoff-ChEC
chrIV	2814	1055032	1055033	1054917	1055067	1054992	Henikoff-ChEC
chrIV	2815	1055057	1055058	1054917	1055067	1054992	Henikoff-ChEC
chrIV	2812	1054992	1054993	1054937	1055087	1055012	SLiM-ChIP
chrIV	2813	1055012	1055013	1054937	1055087	1055012	SLiM-ChIP
chrIV	2814	1055032	1055033	1054937	1055087	1055012	SLiM-ChIP
chrIV	2815	1055057	1055058	1054937	1055087	1055012	SLiM-ChIP
chrIV	2812	1054992	1054993	1054957	1055107	1055032	Pugh-Chip-exo
chrIV	2813	1055012	1055013	1054957	1055107	1055032	Pugh-Chip-exo
chrIV	2814	1055032	1055033	1054957	1055107	1055032	Pugh-Chip-exo
chrIV	2815	1055057	1055058	1054957	1055107	1055032	Pugh-Chip-exo
chrIV	2812	1054992	1054993	1054982	1055132	1055057	Henikoff-ChEC
chrIV	2813	1055012	1055013	1054982	1055132	1055057	Henikoff-ChEC
chrIV	2814	1055032	1055033	1054982	1055132	1055057	Henikoff-ChEC
chrIV	2815	1055057	1055058	1054982	1055132	1055057	Henikoff-ChEC
chrIV	2816	1055134	1055135	1055059	1055209	1055134	Henikoff-ChEC
chrIV	2817	1055290	1055291	1055215	1055365	1055290	Henikoff-ChEC
chrIV	2818	1055964	1055965	1055889	1056039	1055964	Henikoff-ChEC
chrIV	2819	1056036	1056037	1055889	1056039	1055964	Henikoff-ChEC
chrIV	2818	1055964	1055965	1055961	1056111	1056036	Henikoff-ChEC
chrIV	2819	1056036	1056037	1055961	1056111	1056036	Henikoff-ChEC
chrIV	2820	1056194	1056195	1056119	1056269	1056194	Henikoff-ChEC
chrIV	2821	1056280	1056281	1056205	1056355	1056280	Hahn-ChEC
chrIV	2822	1056344	1056345	1056205	1056355	1056280	Hahn-ChEC
chrIV	2821	1056280	1056281	1056269	1056419	1056344	Henikoff-ChEC
chrIV	2822	1056344	1056345	1056269	1056419	1056344	Henikoff-ChEC
chrIV	2823	1058864	1058865	1058789	1058939	1058864	Henikoff-ChEC
chrIV	2824	1059106	1059107	1059031	1059181	1059106	Henikoff-ChEC
chrIV	2825	1059140	1059141	1059031	1059181	1059106	Henikoff-ChEC
chrIV	2824	1059106	1059107	1059065	1059215	1059140	Henikoff-ChEC
chrIV	2825	1059140	1059141	1059065	1059215	1059140	Henikoff-ChEC
chrIV	2826	1059426	1059427	1059351	1059501	1059426	Henikoff-ChEC
chrIV	2827	1059546	1059547	1059471	1059621	1059546	Henikoff-ChEC
chrIV	2828	1062732	1062733	1062657	1062807	1062732	Henikoff-ChEC
chrIV	2829	1062910	1062911	1062835	1062985	1062910	Henikoff-ChEC
chrIV	2830	1062962	1062963	1062835	1062985	1062910	Henikoff-ChEC
chrIV	2829	1062910	1062911	1062887	1063037	1062962	SLiM-ChIP
chrIV	2830	1062962	1062963	1062887	1063037	1062962	SLiM-ChIP
chrIV	2831	1063004	1063005	1062887	1063037	1062962	SLiM-ChIP
chrIV	2830	1062962	1062963	1062929	1063079	1063004	Henikoff-ChEC
chrIV	2831	1063004	1063005	1062929	1063079	1063004	Henikoff-ChEC
chrIV	2832	1063045	1063046	1062929	1063079	1063004	Henikoff-ChEC
chrIV	2831	1063004	1063005	1062970	1063120	1063045	Hahn-ChEC
chrIV	2832	1063045	1063046	1062970	1063120	1063045	Hahn-ChEC
chrIV	2833	1063205	1063206	1063130	1063280	1063205	Henikoff-ChEC
chrIV	2834	1063392	1063393	1063317	1063467	1063392	Henikoff-ChEC
chrIV	2835	1067528	1067529	1067453	1067603	1067528	Henikoff-ChEC
chrIV	2836	1067648	1067649	1067573	1067723	1067648	Henikoff-ChEC
chrIV	2837	1068008	1068009	1067933	1068083	1068008	Henikoff-ChEC
chrIV	2838	1071612	1071613	1071537	1071687	1071612	Henikoff-ChEC
chrIV	2839	1071699	1071700	1071624	1071774	1071699	Hahn-ChEC
chrIV	2840	1071807	1071808	1071732	1071882	1071807	Henikoff-ChEC
chrIV	2841	1071988	1071989	1071913	1072063	1071988	Henikoff-ChEC
chrIV	2842	1075098	1075099	1075023	1075173	1075098	Henikoff-ChEC
chrIV	2843	1075255	1075256	1075180	1075330	1075255	Henikoff-ChEC
chrIV	2844	1075286	1075287	1075180	1075330	1075255	Henikoff-ChEC
chrIV	2843	1075255	1075256	1075211	1075361	1075286	Henikoff-ChEC
chrIV	2844	1075286	1075287	1075211	1075361	1075286	Henikoff-ChEC
chrIV	2845	1075345	1075346	1075211	1075361	1075286	Henikoff-ChEC
chrIV	2844	1075286	1075287	1075270	1075420	1075345	Henikoff-ChEC
chrIV	2845	1075345	1075346	1075270	1075420	1075345	Henikoff-ChEC
chrIV	2846	1075528	1075529	1075453	1075603	1075528	Henikoff-ChEC
chrIV	2847	1075736	1075737	1075661	1075811	1075736	Henikoff-ChEC
