UniProt, domain_start, domain_end, S_over_T_mean, S_over_T_pval, quantile, refoldable, subcellular_localization, average_KD_hydro, A_SASA_count , C_SASA_count , D_SASA_count , E_SASA_count , F_SASA_count , G_SASA_count , H_SASA_count , I_SASA_count , K_SASA_count , L_SASA_count , M_SASA_count , N_SASA_count , P_SASA_count , Q_SASA_count , R_SASA_count , S_SASA_count , T_SASA_count , V_SASA_count , W_SASA_count , Y_SASA_count
P29056, 179, 288, 0.1317, 0.007989, 6, nan, nucleus, 2.524, , 5.0, 0, 4.0, 7.0, 1.0, 4.0, 2.0, 1.0, 9.0, 1.0, 0, 4.0, 3.0, 5.0, 5.0, 3.0, 2.0, 2.0, 1.0, 0
P29056, 290, 359, 0.1317, 0.007989, 6, nan, nucleus, 3.044, , 2.0, 0, 2.0, 9.0, 3.0, 2.0, 0, 1.0, 10.0, 5.0, 1.0, 4.0, 1.0, 3.0, 6.0, 5.0, 3.0, 3.0, 0, 1.0
P29056, 553, 593, 0.1317, 0.007989, 6, nan, nucleus, 4.021, , 6.0, 0, 4.0, 2.0, 2.0, 2.0, 1.0, 1.0, 5.0, 4.0, 1.0, 2.0, 0, 1.0, 0, 4.0, 2.0, 1.0, 0, 1.0
P29295, 5, 86, 0.2221, 0.000719, 30, nan, nucleus; nucleoplasm; nucleus; nucleolus; cytoplasm, 3.6, , 0, 0, 1.0, 4.0, 2.0, 13.0, 1.0, 4.0, 2.0, 3.0, 0, 0, 2.0, 1.0, 8.0, 6.0, 0, 1.0, 0, 3.0
P29295, 88, 280, 0.2221, 0.000719, 30, nan, nucleus; nucleoplasm; nucleus; nucleolus; cytoplasm, 3.04, , 2.0, 2.0, 8.0, 6.0, 2.0, 11.0, 2.0, 1.0, 10.0, 7.0, 1.0, 5.0, 2.0, 2.0, 8.0, 7.0, 5.0, 1.0, 0, 3.0
P29295, 290, 396, 0.2221, 0.000719, 30, nan, nucleus; nucleoplasm; nucleus; nucleolus; cytoplasm, 2.6, , 6.0, 0, 4.0, 8.0, 1.0, 2.0, 2.0, 1.0, 9.0, 3.0, 0, 10.0, 3.0, 4.0, 2.0, 7.0, 3.0, 0, 0, 3.0
P29311, 6, 255, 0.5652, 0.003679, 90, True, , 2.603, , 6.0, 0, 12.0, 21.0, 0, 6.0, 3.0, 3.0, 11.0, 6.0, 0, 4.0, 2.0, 16.0, 4.0, 16.0, 9.0, 1.0, 0, 3.0
P29340, 17, 182, 0.1153, 0.092304, 6, nan, peroxisome, 3.212, , 5.0, 2.0, 7.0, 9.0, 0, 6.0, 1.0, 3.0, 6.0, 1.0, 3.0, 7.0, 4.0, 3.0, 5.0, 7.0, 2.0, 5.0, 0, 1.0
P29366, 76, 130, 0.2054, 0.000802, 30, False, cytoplasm; cytoskeleton, 3.209, , 1.0, 0, 3.0, 4.0, 2.0, 4.0, 0, 0, 5.0, 0, 1.0, 0, 1.0, 2.0, 0, 5.0, 3.0, 2.0, 0, 2.0
P29366, 159, 252, 0.2054, 0.000802, 30, False, cytoplasm; cytoskeleton, 3.525, , 5.0, 1.0, 4.0, 4.0, 1.0, 8.0, 1.0, 3.0, 6.0, 2.0, 0, 6.0, 1.0, 1.0, 1.0, 3.0, 2.0, 2.0, 0, 4.0
P29366, 284, 408, 0.2054, 0.000802, 30, False, cytoplasm; cytoskeleton, 2.849, , 4.0, 0, 8.0, 8.0, 0, 7.0, 1.0, 1.0, 6.0, 3.0, 0, 5.0, 2.0, 4.0, 3.0, 4.0, 2.0, 3.0, 1.0, 3.0
P29366, 479, 550, 0.2054, 0.000802, 30, False, cytoplasm; cytoskeleton, 2.597, , 3.0, 0, 8.0, 3.0, 1.0, 3.0, 0, 2.0, 9.0, 0, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 2.0, 0, 0, 0
P29453, 74, 235, 0.2117, 0.007082, 30, False, cytoplasm, 2.726, , 14.0, 0, 6.0, 11.0, 1.0, 7.0, 2.0, 2.0, 18.0, 2.0, 0, 6.0, 3.0, 3.0, 4.0, 3.0, 3.0, 0, 1.0, 3.0
P29468, 43, 195, 0.2663, 6e-06, 54, False, nucleus, 2.767, , 2.0, 0, 9.0, 7.0, 1.0, 9.0, 0, 0, 7.0, 2.0, 1.0, 5.0, 5.0, 3.0, 5.0, 6.0, 3.0, 4.0, 0, 0
P29468, 197, 349, 0.2663, 6e-06, 54, False, nucleus, 3.423, , 5.0, 1.0, 1.0, 5.0, 2.0, 4.0, 1.0, 3.0, 5.0, 3.0, 1.0, 6.0, 6.0, 6.0, 5.0, 4.0, 1.0, 3.0, 0, 0
P29468, 361, 513, 0.2663, 6e-06, 54, False, nucleus, 2.768, , 4.0, 0, 9.0, 15.0, 4.0, 7.0, 4.0, 2.0, 12.0, 2.0, 1.0, 5.0, 2.0, 1.0, 1.0, 4.0, 3.0, 2.0, 0, 0
P29469, 184, 298, 0.2854, 8e-06, 54, nan, nucleus, 3.194, , 5.0, 0, 2.0, 12.0, 0, 3.0, 1.0, 3.0, 3.0, 4.0, 1.0, 4.0, 3.0, 0, 7.0, 9.0, 5.0, 1.0, 0, 1.0
P29469, 304, 458, 0.2854, 8e-06, 54, nan, nucleus, 3.244, , 2.0, 2.0, 3.0, 6.0, 5.0, 12.0, 1.0, 1.0, 6.0, 4.0, 0, 7.0, 7.0, 0, 11.0, 7.0, 4.0, 3.0, 0, 3.0
P29469, 479, 689, 0.2854, 8e-06, 54, nan, nucleus, 3.2, , 4.0, 1.0, 8.0, 10.0, 3.0, 17.0, 3.0, 4.0, 11.0, 4.0, 0, 5.0, 6.0, 6.0, 8.0, 12.0, 7.0, 5.0, 1.0, 1.0
P29469, 691, 770, 0.2854, 8e-06, 54, nan, nucleus, 3.104, , 4.0, 0, 4.0, 14.0, 1.0, 3.0, 3.0, 5.0, 4.0, 5.0, 1.0, 5.0, 3.0, 6.0, 7.0, 4.0, 1.0, 3.0, 0, 2.0
P29469, 772, 865, 0.2854, 8e-06, 54, nan, nucleus, 3.288, , 2.0, 0, 4.0, 2.0, 2.0, 1.0, 1.0, 2.0, 5.0, 3.0, 2.0, 0, 1.0, 2.0, 10.0, 7.0, 1.0, 3.0, 0, 2.0
P29478, 74, 247, 0.264, 4.3e-05, 54, True, cytoplasm, 2.596, , 1.0, 1.0, 3.0, 13.0, 2.0, 14.0, 2.0, 1.0, 17.0, 2.0, 2.0, 4.0, 8.0, 3.0, 8.0, 4.0, 4.0, 3.0, 0, 0
P29496, 20, 140, 0.2927, 3.4e-05, 54, nan, nucleus, 2.611, , 2.0, 0, 11.0, 6.0, 0, 1.0, 0, 2.0, 5.0, 4.0, 1.0, 10.0, 3.0, 4.0, 5.0, 11.0, 5.0, 1.0, 0, 0
P29496, 154, 335, 0.2927, 3.4e-05, 54, nan, nucleus, 3.406, , 3.0, 0, 4.0, 7.0, 2.0, 17.0, 2.0, 7.0, 7.0, 3.0, 2.0, 13.0, 5.0, 1.0, 9.0, 19.0, 7.0, 4.0, 0, 2.0
P29496, 352, 693, 0.2927, 3.4e-05, 54, nan, nucleus, 3.156, , 11.0, 0, 10.0, 22.0, 2.0, 17.0, 2.0, 9.0, 8.0, 7.0, 3.0, 12.0, 8.0, 12.0, 14.0, 12.0, 8.0, 4.0, 0, 2.0
P29496, 706, 772, 0.2927, 3.4e-05, 54, nan, nucleus, 2.402, , 1.0, 0, 2.0, 3.0, 0, 2.0, 3.0, 1.0, 3.0, 3.0, 0, 0, 1.0, 6.0, 8.0, 5.0, 2.0, 0, 1.0, 1.0
P29509, 4, 123, 0.4827, 2.1e-05, 90, True, cytoplasm; mitochondrion intermembrane space, 3.317, , 8.0, 0, 4.0, 10.0, 1.0, 10.0, 0, 0, 6.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 5.0, 8.0, 2.0, 0, 1.0
P29509, 132, 246, 0.4827, 2.1e-05, 90, True, cytoplasm; mitochondrion intermembrane space, 2.932, , 5.0, 1.0, 4.0, 7.0, 0, 8.0, 1.0, 1.0, 9.0, 2.0, 0, 3.0, 2.0, 2.0, 4.0, 3.0, 4.0, 2.0, 1.0, 1.0
P29509, 251, 317, 0.4827, 2.1e-05, 90, True, cytoplasm; mitochondrion intermembrane space, 4.23, , 7.0, 1.0, 3.0, 2.0, 0, 7.0, 0, 2.0, 4.0, 4.0, 1.0, 0, 3.0, 2.0, 1.0, 3.0, 2.0, 1.0, 0, 1.0
P29539, 194, 721, 0.1037, 0.001133, 6, nan, nucleus; chromosome; telomere, 2.81, , 5.0, 1.0, 18.0, 24.0, 4.0, 17.0, 7.0, 10.0, 26.0, 3.0, 0, 17.0, 10.0, 8.0, 8.0, 25.0, 6.0, 7.0, 0, 4.0
P29539, 723, 1218, 0.1037, 0.001133, 6, nan, nucleus; chromosome; telomere, 2.742, , 6.0, 0, 14.0, 23.0, 2.0, 11.0, 5.0, 6.0, 26.0, 10.0, 2.0, 25.0, 9.0, 10.0, 11.0, 27.0, 9.0, 6.0, 0, 0
P29539, 1220, 1269, 0.1037, 0.001133, 6, nan, nucleus; chromosome; telomere, 3.295, , 1.0, 0, 3.0, 1.0, 1.0, 2.0, 1.0, 1.0, 6.0, 4.0, 1.0, 5.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 1.0, 1.0
P29539, 1776, 1817, 0.1037, 0.001133, 6, nan, nucleus; chromosome; telomere, 3.345, , 1.0, 0, 2.0, 3.0, 0, 1.0, 0, 3.0, 5.0, 4.0, 2.0, 5.0, 5.0, 2.0, 3.0, 1.0, 4.0, 1.0, 0, 0
P29539, 1828, 1913, 0.1037, 0.001133, 6, nan, nucleus; chromosome; telomere, 3.241, , 5.0, 0, 7.0, 8.0, 1.0, 8.0, 2.0, 1.0, 3.0, 7.0, 2.0, 5.0, 3.0, 1.0, 9.0, 5.0, 4.0, 2.0, 0, 2.0
P29547, 5, 81, 0.3283, 5e-06, 66, True, nucleus; cytoplasm, 3.233, , 5.0, 0, 4.0, 2.0, 1.0, 3.0, 0, 1.0, 8.0, 1.0, 2.0, 0, 2.0, 3.0, 3.0, 0, 2.0, 2.0, 1.0, 2.0
P29547, 83, 204, 0.3283, 5e-06, 66, True, nucleus; cytoplasm, 3.111, , 6.0, 0, 9.0, 4.0, 1.0, 4.0, 0, 3.0, 6.0, 4.0, 0, 8.0, 3.0, 1.0, 3.0, 6.0, 3.0, 0, 0, 2.0
P29547, 259, 414, 0.3283, 5e-06, 66, True, nucleus; cytoplasm, 2.588, , 2.0, 0, 11.0, 8.0, 1.0, 7.0, 1.0, 0, 6.0, 2.0, 1.0, 8.0, 6.0, 1.0, 1.0, 3.0, 3.0, 2.0, 0, 2.0
P29703, 30, 315, 0.2953, 0.001927, 54, nan, cytoplasm, 3.018, , 5.0, 1.0, 15.0, 10.0, 0, 5.0, 4.0, 3.0, 11.0, 9.0, 0, 10.0, 6.0, 5.0, 4.0, 13.0, 4.0, 4.0, 0, 5.0
P29952, 6, 146, 0.4028, 8.6e-05, 78, True, cytoplasm, 3.487, , 7.0, 0, 10.0, 6.0, 6.0, 7.0, 3.0, 4.0, 10.0, 3.0, 2.0, 3.0, 5.0, 5.0, 1.0, 9.0, 2.0, 2.0, 0, 2.0
P29952, 148, 329, 0.4028, 8.6e-05, 78, True, cytoplasm, 2.907, , 7.0, 2.0, 4.0, 10.0, 2.0, 8.0, 1.0, 3.0, 11.0, 1.0, 3.0, 8.0, 7.0, 7.0, 7.0, 8.0, 0, 2.0, 0, 1.0
P29952, 333, 425, 0.4028, 8.6e-05, 78, True, cytoplasm, 3.63, , 3.0, 0, 4.0, 6.0, 3.0, 9.0, 1.0, 2.0, 5.0, 3.0, 0, 2.0, 5.0, 2.0, 0, 1.0, 1.0, 2.0, 0, 1.0
P30283, 106, 289, 0.5236, 0.007575, 90, nan, , 3.415, , 10.0, 0, 12.0, 22.0, 5.0, 4.0, 0, 5.0, 13.0, 6.0, 3.0, 6.0, 2.0, 3.0, 3.0, 5.0, 6.0, 6.0, 1.0, 5.0
P30283, 299, 426, 0.5236, 0.007575, 90, nan, , 2.697, , 1.0, 1.0, 4.0, 3.0, 2.0, 4.0, 6.0, 3.0, 6.0, 1.0, 1.0, 5.0, 4.0, 3.0, 5.0, 6.0, 1.0, 0, 0, 2.0
P30402, 11, 225, 0.4132, 0.030435, 78, nan, , 2.821, , 7.0, 0, 2.0, 11.0, 0, 17.0, 2.0, 2.0, 12.0, 0, 0, 5.0, 4.0, 8.0, 4.0, 12.0, 7.0, 2.0, 0, 1.0
P30619, 5, 136, 0.1242, 0.000965, 6, False, , 3.095, , 2.0, 0, 1.0, 5.0, 2.0, 4.0, 0, 0, 5.0, 4.0, 1.0, 7.0, 6.0, 6.0, 2.0, 4.0, 4.0, 2.0, 0, 2.0
P30619, 138, 256, 0.1242, 0.000965, 6, False, , 3.532, , 4.0, 0, 3.0, 6.0, 4.0, 3.0, 1.0, 5.0, 1.0, 4.0, 0, 10.0, 6.0, 4.0, 7.0, 5.0, 5.0, 3.0, 0, 0
P30619, 267, 385, 0.1242, 0.000965, 6, False, , 2.59, , 5.0, 0, 8.0, 9.0, 0, 3.0, 4.0, 1.0, 7.0, 3.0, 1.0, 4.0, 2.0, 3.0, 2.0, 2.0, 2.0, 1.0, 0, 1.0
P30619, 388, 484, 0.1242, 0.000965, 6, False, , 3.062, , 2.0, 0, 7.0, 5.0, 4.0, 6.0, 2.0, 2.0, 7.0, 4.0, 0, 2.0, 1.0, 3.0, 3.0, 3.0, 1.0, 0, 0, 0
P30619, 500, 623, 0.1242, 0.000965, 6, False, , 3.438, , 5.0, 0, 2.0, 5.0, 5.0, 5.0, 2.0, 5.0, 6.0, 4.0, 0, 11.0, 5.0, 3.0, 5.0, 10.0, 3.0, 1.0, 1.0, 4.0
P30619, 627, 651, 0.1242, 0.000965, 6, False, , 3.378, , 0, 0, 2.0, 4.0, 4.0, 0, 0, 0, 3.0, 2.0, 0, 0, 2.0, 2.0, 1.0, 0, 2.0, 1.0, 0, 0
P30620, 217, 383, 0.08, nan, 6, nan, nucleus, 3.335, , 4.0, 0, 7.0, 5.0, 0, 6.0, 1.0, 6.0, 12.0, 3.0, 4.0, 6.0, 3.0, 2.0, 1.0, 4.0, 5.0, 1.0, 0, 4.0
P30620, 390, 541, 0.08, nan, 6, nan, nucleus, 2.917, , 1.0, 0, 3.0, 9.0, 3.0, 4.0, 2.0, 3.0, 11.0, 4.0, 1.0, 7.0, 1.0, 5.0, 6.0, 5.0, 7.0, 3.0, 0, 1.0
P30620, 550, 614, 0.08, nan, 6, nan, nucleus, 2.773, , 0, 1.0, 7.0, 7.0, 3.0, 2.0, 1.0, 1.0, 7.0, 2.0, 2.0, 9.0, 1.0, 1.0, 2.0, 5.0, 1.0, 2.0, 0, 5.0
P30620, 616, 660, 0.08, nan, 6, nan, nucleus, 3.821, , 2.0, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 5.0, 4.0, 0, 5.0, 0, 1.0, 2.0, 1.0, 3.0, 2.0, 2.0, 1.0
P30656, 2, 40, 0.3653, 0.001127, 78, True, nucleus; cytoplasm, 3.69, , 4.0, 0, 2.0, 3.0, 2.0, 1.0, 0, 1.0, 1.0, 1.0, 0, 2.0, 1.0, 3.0, 2.0, 4.0, 1.0, 2.0, 0, 0
P30656, 79, 279, 0.3653, 0.001127, 78, True, nucleus; cytoplasm, 3.07, , 7.0, 0, 7.0, 10.0, 1.0, 22.0, 1.0, 1.0, 9.0, 3.0, 0, 4.0, 1.0, 4.0, 5.0, 5.0, 5.0, 2.0, 3.0, 4.0
P30657, 40, 257, 0.4333, 0.006554, 78, True, nucleus; cytoplasm, 3.039, , 5.0, 0, 9.0, 8.0, 3.0, 10.0, 1.0, 1.0, 8.0, 4.0, 1.0, 6.0, 4.0, 4.0, 7.0, 7.0, 6.0, 3.0, 2.0, 5.0
P30665, 188, 306, 0.1254, 7.2e-05, 6, nan, nucleus, 2.586, , 0, 0, 7.0, 12.0, 2.0, 1.0, 1.0, 1.0, 4.0, 6.0, 0, 9.0, 2.0, 4.0, 4.0, 2.0, 6.0, 1.0, 0, 4.0
P30665, 325, 488, 0.1254, 7.2e-05, 6, nan, nucleus, 3.206, , 4.0, 0, 12.0, 8.0, 3.0, 5.0, 3.0, 5.0, 8.0, 6.0, 1.0, 7.0, 7.0, 5.0, 12.0, 8.0, 6.0, 7.0, 0, 1.0
P30665, 504, 835, 0.1254, 7.2e-05, 6, nan, nucleus, 2.998, , 6.0, 0, 16.0, 18.0, 1.0, 17.0, 3.0, 4.0, 16.0, 8.0, 2.0, 6.0, 8.0, 6.0, 14.0, 19.0, 10.0, 7.0, 0, 4.0
P30665, 852, 929, 0.1254, 7.2e-05, 6, nan, nucleus, 2.358, , 1.0, 0, 6.0, 8.0, 0, 3.0, 1.0, 1.0, 4.0, 2.0, 0, 4.0, 0, 4.0, 5.0, 7.0, 0, 2.0, 0, 0
P30771, 74, 215, 0.0942, 0.000284, 6, False, cytoplasm, 2.959, , 5.0, 2.0, 7.0, 7.0, 0, 3.0, 2.0, 1.0, 7.0, 3.0, 0, 5.0, 3.0, 4.0, 5.0, 9.0, 5.0, 3.0, 2.0, 1.0
P30771, 241, 355, 0.0942, 0.000284, 6, False, cytoplasm, 3.239, , 3.0, 0, 3.0, 6.0, 1.0, 6.0, 2.0, 2.0, 4.0, 4.0, 1.0, 4.0, 4.0, 3.0, 3.0, 9.0, 7.0, 0, 0, 2.0
P30771, 357, 637, 0.0942, 0.000284, 6, False, cytoplasm, 3.038, , 7.0, 0, 12.0, 8.0, 1.0, 15.0, 2.0, 2.0, 22.0, 7.0, 0, 4.0, 3.0, 7.0, 8.0, 10.0, 1.0, 8.0, 0, 3.0
P30771, 643, 844, 0.0942, 0.000284, 6, False, cytoplasm, 2.978, , 5.0, 1.0, 5.0, 8.0, 1.0, 14.0, 1.0, 4.0, 4.0, 2.0, 1.0, 6.0, 2.0, 8.0, 11.0, 4.0, 5.0, 2.0, 0, 1.0
P30775, 52, 144, 0.353, 0.099952, 66, nan, mitochondrion, 3.178, , 5.0, 1.0, 5.0, 9.0, 1.0, 1.0, 1.0, 2.0, 7.0, 2.0, 1.0, 3.0, 2.0, 4.0, 1.0, 5.0, 1.0, 3.0, 0, 0
P30775, 156, 257, 0.353, 0.099952, 66, nan, mitochondrion, 3.578, , 3.0, 0, 3.0, 6.0, 1.0, 10.0, 1.0, 6.0, 3.0, 1.0, 1.0, 3.0, 1.0, 2.0, 7.0, 3.0, 4.0, 3.0, 0, 2.0
P30775, 260, 344, 0.353, 0.099952, 66, nan, mitochondrion, 3.002, , 5.0, 0, 3.0, 7.0, 0, 5.0, 2.0, 3.0, 6.0, 1.0, 0, 1.0, 2.0, 2.0, 6.0, 4.0, 3.0, 2.0, 0, 1.0
P30775, 346, 412, 0.353, 0.099952, 66, nan, mitochondrion, 3.235, , 1.0, 0, 3.0, 5.0, 1.0, 3.0, 1.0, 2.0, 4.0, 4.0, 0, 3.0, 2.0, 2.0, 3.0, 7.0, 3.0, 1.0, 0, 1.0
P30822, 4, 351, 0.3812, 0.006502, 78, False, cytoplasm; perinuclear region; nucleus, 2.783, , 9.0, 0, 16.0, 12.0, 2.0, 7.0, 4.0, 4.0, 12.0, 7.0, 1.0, 13.0, 6.0, 20.0, 5.0, 16.0, 10.0, 2.0, 0, 1.0
P30822, 357, 657, 0.3812, 0.006502, 78, False, cytoplasm; perinuclear region; nucleus, 2.97, , 5.0, 0, 9.0, 17.0, 1.0, 11.0, 3.0, 5.0, 14.0, 5.0, 0, 4.0, 5.0, 11.0, 7.0, 12.0, 7.0, 6.0, 0, 4.0
P30822, 659, 1066, 0.3812, 0.006502, 78, False, cytoplasm; perinuclear region; nucleus, 2.919, , 15.0, 0, 14.0, 21.0, 3.0, 12.0, 2.0, 2.0, 16.0, 8.0, 3.0, 18.0, 12.0, 9.0, 9.0, 15.0, 8.0, 4.0, 0, 1.0
P30952, 10, 412, 0.5053, 0.116092, 90, nan, peroxisome matrix, 3.016, , 7.0, 0, 15.0, 7.0, 3.0, 18.0, 3.0, 8.0, 15.0, 3.0, 2.0, 17.0, 13.0, 6.0, 5.0, 6.0, 8.0, 2.0, 1.0, 3.0
P30952, 414, 540, 0.5053, 0.116092, 90, nan, peroxisome matrix, 2.959, , 3.0, 1.0, 4.0, 10.0, 2.0, 9.0, 1.0, 2.0, 10.0, 2.0, 1.0, 3.0, 3.0, 2.0, 2.0, 0, 4.0, 1.0, 0, 1.0
P31111, 638, 732, 0.3603, 0.029804, 66, nan, nucleus; chromosome, 3.525, , 2.0, 1.0, 3.0, 17.0, 0, 1.0, 2.0, 2.0, 13.0, 16.0, 0, 5.0, 0, 13.0, 2.0, 5.0, 4.0, 9.0, 0, 0
P31115, 87, 204, 0.3416, 1e-06, 66, True, nucleus, 2.816, , 0, 2.0, 6.0, 3.0, 1.0, 5.0, 2.0, 0, 6.0, 1.0, 2.0, 4.0, 5.0, 3.0, 4.0, 4.0, 2.0, 3.0, 1.0, 1.0
P31115, 220, 345, 0.3416, 1e-06, 66, True, nucleus, 3.597, , 1.0, 1.0, 2.0, 7.0, 2.0, 5.0, 0, 3.0, 8.0, 5.0, 0, 4.0, 4.0, 3.0, 1.0, 6.0, 3.0, 3.0, 1.0, 1.0
P31115, 351, 387, 0.3416, 1e-06, 66, True, nucleus, 4.531, , 4.0, 1.0, 3.0, 3.0, 2.0, 0, 1.0, 2.0, 4.0, 4.0, 0, 1.0, 1.0, 0, 0, 0, 5.0, 3.0, 0, 2.0
P31116, 6, 159, 0.6248, 0.000183, 90, False, , 3.994, , 14.0, 0, 6.0, 3.0, 2.0, 9.0, 0, 3.0, 11.0, 4.0, 1.0, 2.0, 6.0, 1.0, 1.0, 7.0, 6.0, 3.0, 0, 2.0
P31116, 161, 341, 0.6248, 0.000183, 90, False, , 2.979, , 7.0, 0, 9.0, 11.0, 0, 11.0, 0, 3.0, 9.0, 1.0, 0, 2.0, 5.0, 4.0, 3.0, 10.0, 5.0, 2.0, 0, 2.0
P31244, 144, 450, 0.291, 0.007733, 54, nan, nucleus, 2.698, , 5.0, 0, 10.0, 8.0, 1.0, 14.0, 3.0, 1.0, 16.0, 6.0, 4.0, 14.0, 7.0, 11.0, 11.0, 3.0, 7.0, 5.0, 1.0, 1.0
P31244, 466, 601, 0.291, 0.007733, 54, nan, nucleus, 2.994, , 2.0, 0, 10.0, 11.0, 4.0, 4.0, 3.0, 3.0, 9.0, 6.0, 1.0, 8.0, 2.0, 1.0, 4.0, 6.0, 1.0, 2.0, 0, 3.0
P31244, 603, 788, 0.291, 0.007733, 54, nan, nucleus, 3.175, , 6.0, 0, 4.0, 7.0, 3.0, 7.0, 2.0, 5.0, 7.0, 1.0, 3.0, 7.0, 3.0, 7.0, 6.0, 11.0, 5.0, 1.0, 0, 3.0
P31334, 47, 177, 0.23, 0.00015, 42, nan, mitochondrion, 3.375, , 5.0, 0, 2.0, 6.0, 2.0, 11.0, 3.0, 0, 12.0, 4.0, 3.0, 2.0, 5.0, 2.0, 6.0, 10.0, 4.0, 5.0, 1.0, 2.0
P31334, 222, 264, 0.23, 0.00015, 42, nan, mitochondrion, 4.124, , 2.0, 0, 2.0, 2.0, 1.0, 3.0, 2.0, 3.0, 5.0, 1.0, 1.0, 5.0, 1.0, 2.0, 0, 2.0, 1.0, 7.0, 1.0, 0
P31373, 10, 250, 0.4648, 6.1e-05, 90, False, cytoplasm, 3.316, , 6.0, 0, 7.0, 5.0, 3.0, 15.0, 5.0, 5.0, 10.0, 2.0, 0, 9.0, 5.0, 5.0, 4.0, 9.0, 6.0, 5.0, 0, 4.0
P31373, 252, 393, 0.4648, 6.1e-05, 90, False, cytoplasm, 3.528, , 6.0, 0, 5.0, 8.0, 0, 11.0, 1.0, 2.0, 7.0, 6.0, 0, 3.0, 2.0, 2.0, 3.0, 4.0, 5.0, 3.0, 0, 0
P31374, 118, 216, 0.2755, 0.002432, 54, nan, cytoplasm, 3.856, , 6.0, 0, 3.0, 5.0, 3.0, 1.0, 2.0, 4.0, 4.0, 12.0, 1.0, 9.0, 9.0, 2.0, 7.0, 10.0, 5.0, 2.0, 1.0, 2.0
P31374, 329, 399, 0.2755, 0.002432, 54, nan, cytoplasm, 3.241, , 2.0, 0, 4.0, 6.0, 1.0, 1.0, 1.0, 1.0, 9.0, 11.0, 2.0, 8.0, 1.0, 1.0, 4.0, 5.0, 1.0, 0, 0, 0
P31374, 462, 566, 0.2755, 0.002432, 54, nan, cytoplasm, 3.531, , 3.0, 1.0, 5.0, 5.0, 1.0, 5.0, 1.0, 2.0, 3.0, 4.0, 1.0, 3.0, 3.0, 4.0, 2.0, 5.0, 3.0, 2.0, 1.0, 1.0
P31374, 663, 743, 0.2755, 0.002432, 54, nan, cytoplasm, 3.406, , 1.0, 0, 6.0, 3.0, 2.0, 1.0, 2.0, 3.0, 6.0, 3.0, 1.0, 4.0, 4.0, 1.0, 2.0, 5.0, 2.0, 3.0, 0, 2.0
P31374, 745, 899, 0.2755, 0.002432, 54, nan, cytoplasm, 3.165, , 3.0, 1.0, 4.0, 7.0, 0, 8.0, 4.0, 1.0, 10.0, 4.0, 4.0, 6.0, 4.0, 2.0, 4.0, 5.0, 4.0, 4.0, 1.0, 3.0
P31374, 980, 1022, 0.2755, 0.002432, 54, nan, cytoplasm, 3.88, , 1.0, 0, 2.0, 4.0, 2.0, 1.0, 1.0, 4.0, 6.0, 3.0, 1.0, 2.0, 1.0, 0, 2.0, 7.0, 1.0, 2.0, 0, 0
P31374, 1072, 1354, 0.2755, 0.002432, 54, nan, cytoplasm, 3.094, , 3.0, 2.0, 13.0, 14.0, 4.0, 16.0, 1.0, 2.0, 15.0, 4.0, 1.0, 7.0, 4.0, 1.0, 5.0, 6.0, 7.0, 6.0, 0, 2.0
P31376, 55, 170, 0.2259, 0.012072, 30, False, nucleus, 3.776, , 6.0, 1.0, 3.0, 7.0, 1.0, 6.0, 1.0, 3.0, 7.0, 7.0, 3.0, 4.0, 8.0, 3.0, 7.0, 12.0, 7.0, 6.0, 1.0, 4.0
P31376, 274, 319, 0.2259, 0.012072, 30, False, nucleus, 2.883, , 1.0, 0, 1.0, 5.0, 0, 1.0, 0, 2.0, 6.0, 2.0, 2.0, 4.0, 1.0, 1.0, 1.0, 2.0, 1.0, 0, 0, 0
P31376, 433, 585, 0.2259, 0.012072, 30, False, nucleus, 2.918, , 5.0, 0, 8.0, 14.0, 3.0, 4.0, 3.0, 1.0, 18.0, 7.0, 3.0, 1.0, 3.0, 6.0, 3.0, 4.0, 7.0, 2.0, 0, 4.0
P31376, 589, 623, 0.2259, 0.012072, 30, False, nucleus, 3.206, , 2.0, 0, 3.0, 5.0, 1.0, 1.0, 1.0, 0, 1.0, 5.0, 1.0, 2.0, 0, 1.0, 4.0, 2.0, 0, 0, 2.0, 2.0
P31378, 50, 396, 0.2491, 0.015294, 42, nan, nucleus; mitochondrion, 2.731, , 5.0, 0, 9.0, 18.0, 1.0, 15.0, 3.0, 1.0, 20.0, 1.0, 2.0, 8.0, 10.0, 11.0, 6.0, 14.0, 9.0, 9.0, 2.0, 1.0
P31380, 72, 121, 0.2474, 1.9e-05, 42, False, nucleus; chromosome, 2.689, , 3.0, 0, 1.0, 2.0, 1.0, 0, 0, 0, 2.0, 0, 0, 4.0, 1.0, 6.0, 4.0, 4.0, 3.0, 2.0, 2.0, 0
P31380, 280, 388, 0.2474, 1.9e-05, 42, False, nucleus; chromosome, 2.792, , 5.0, 1.0, 9.0, 6.0, 0, 3.0, 2.0, 2.0, 7.0, 1.0, 2.0, 8.0, 1.0, 5.0, 5.0, 9.0, 4.0, 3.0, 1.0, 2.0
