UniProt, domain_start, domain_end, S_over_T_mean, S_over_T_pval, quantile, refoldable, subcellular_localization, average_KD_hydro, A_SASA , C_SASA , D_SASA , E_SASA , F_SASA , G_SASA , H_SASA , I_SASA , K_SASA , L_SASA , M_SASA , N_SASA , P_SASA , Q_SASA , R_SASA , S_SASA , T_SASA , V_SASA , W_SASA , Y_SASA
P32844, 269, 797, 0.2403, 1e-05, 42, nan, cytoplasm, 2.582, , 423.29, 111.49, 2867.94, 4084.97, 246.65, 781.41, 571.57, 423.98, 4309.86, 446.14, 312.3, 1523.52, 920.1, 1353.06, 1078.12, 1566.06, 1226.31, 736.61, 0, 511.03
P32849, 78, 115, 0.1427, 0.001598, 6, nan, nucleus; cytoplasm, 3.285, , 0, 0, 129.77, 860.4, 182.65, 63.53, 104.72, 197.69, 274.23, 145.9, 134.43, 74.72, 179.18, 95.08, 205.44, 260.2, 117.21, 0, 0, 0
P32849, 172, 291, 0.1427, 0.001598, 6, nan, nucleus; cytoplasm, 3.282, , 166.18, 0, 433.01, 495.75, 414.84, 165.66, 152.25, 496.23, 967.82, 216.93, 81.3, 133.14, 185.64, 400.1, 1219.6, 747.49, 189.23, 129.67, 0, 327.94
P32849, 399, 551, 0.1427, 0.001598, 6, nan, nucleus; cytoplasm, 3.723, , 592.52, 0, 848.69, 1513.22, 482.72, 424.45, 437.69, 461.63, 1393.98, 820.43, 736.23, 732.07, 319.42, 828.97, 345.11, 764.89, 490.35, 381.52, 319.94, 345.45
P32849, 585, 847, 0.1427, 0.001598, 6, nan, nucleus; cytoplasm, 3.452, , 285.79, 171.47, 854.34, 981.15, 388.84, 487.0, 224.87, 709.93, 3426.9, 1070.52, 382.6, 1244.92, 643.81, 551.19, 1535.93, 693.62, 1010.99, 670.92, 139.54, 514.26
P32849, 875, 1167, 0.1427, 0.001598, 6, nan, nucleus; cytoplasm, 2.997, , 470.93, 48.48, 1475.72, 1572.87, 539.69, 314.53, 262.26, 687.53, 2413.57, 325.18, 385.45, 1006.61, 189.79, 965.9, 1658.91, 1390.26, 713.75, 486.06, 123.1, 167.93
P32860, 33, 242, 0.3896, 0.000157, 78, True, mitochondrion matrix, 2.905, , 320.47, 46.49, 746.79, 2839.48, 110.93, 436.49, 366.25, 148.46, 1525.59, 529.28, 331.5, 515.52, 230.58, 74.28, 539.67, 491.1, 785.39, 78.1, 0, 550.69
P32861, 15, 478, 0.3487, 0.000144, 66, True, , 2.701, , 617.32, 0, 2287.37, 1999.97, 182.43, 755.75, 641.24, 386.96, 2881.84, 255.51, 0, 879.46, 687.28, 665.81, 1733.42, 1571.38, 1138.46, 487.81, 0, 97.12
P32862, 521, 593, 0.2615, 2.8e-05, 42, nan, cytoplasm; nucleus, 4.744, , 68.55, 0, 299.9, 251.55, 527.13, 191.27, 0, 494.28, 472.6, 514.16, 0, 291.25, 432.6, 219.73, 120.07, 229.12, 302.96, 560.26, 132.35, 140.97
P32862, 630, 709, 0.2615, 2.8e-05, 42, nan, cytoplasm; nucleus, 4.32, , 182.13, 74.28, 521.02, 461.73, 288.18, 104.27, 0, 363.95, 674.93, 672.92, 0, 141.79, 168.53, 354.44, 142.27, 260.28, 161.57, 439.2, 0, 272.55
P32862, 765, 843, 0.2615, 2.8e-05, 42, nan, cytoplasm; nucleus, 4.091, , 66.25, 56.71, 145.53, 175.41, 429.71, 142.04, 0, 308.51, 497.91, 930.56, 0, 227.95, 108.72, 621.31, 453.01, 435.37, 0, 0, 0, 271.42
P32862, 876, 946, 0.2615, 2.8e-05, 42, nan, cytoplasm; nucleus, 4.643, , 113.07, 177.19, 478.6, 175.28, 303.72, 63.43, 102.23, 586.68, 375.0, 1238.19, 0, 504.55, 252.04, 91.15, 402.53, 483.84, 256.05, 85.65, 0, 449.08
P32862, 985, 1081, 0.2615, 2.8e-05, 42, nan, cytoplasm; nucleus, 4.39, , 157.92, 84.2, 353.74, 293.8, 454.49, 190.14, 91.4, 1070.43, 1268.67, 733.1, 489.67, 363.99, 116.62, 776.83, 201.54, 370.68, 884.03, 225.87, 0, 310.55
P32862, 1120, 1166, 0.2615, 2.8e-05, 42, nan, cytoplasm; nucleus, 4.041, , 313.08, 0, 256.39, 830.66, 138.98, 104.74, 0, 93.17, 256.17, 815.35, 0, 170.16, 329.88, 163.88, 510.66, 237.92, 570.03, 285.73, 0, 0
P32863, 240, 294, 0.1909, 0.011244, 18, nan, nucleus, 4.136, , 220.75, 61.76, 295.15, 651.24, 324.74, 118.61, 118.49, 125.56, 1031.73, 733.92, 104.98, 223.48, 311.08, 73.98, 343.25, 234.69, 72.99, 590.48, 0, 288.39
P32863, 331, 883, 0.1909, 0.011244, 18, nan, nucleus, 2.764, , 703.47, 66.58, 2761.96, 1751.71, 87.64, 1204.14, 676.97, 349.19, 4046.58, 1209.94, 313.49, 1996.23, 970.73, 1453.8, 2668.97, 755.1, 988.59, 280.87, 122.37, 380.21
P32864, 46, 557, 0.3422, 0.001972, 66, True, , 2.638, , 150.29, 69.56, 1375.36, 3048.9, 254.09, 1058.93, 127.42, 173.19, 2749.43, 385.15, 233.01, 1461.58, 614.32, 1681.01, 1222.93, 803.26, 761.73, 677.57, 145.5, 557.38
P32873, 52, 94, 0.1808, 1.4e-05, 18, nan, cytoplasm, 3.784, , 37.8, 0, 64.73, 1173.68, 190.5, 0, 0, 262.82, 550.07, 496.11, 0, 175.45, 0, 371.86, 223.42, 121.14, 190.04, 218.11, 0, 114.95
P32873, 505, 739, 0.1808, 1.4e-05, 18, nan, cytoplasm, 2.925, , 0, 0, 1051.81, 994.24, 146.36, 239.81, 304.56, 121.74, 1386.92, 908.87, 548.46, 712.58, 809.37, 739.14, 920.93, 758.04, 1086.93, 159.74, 0, 95.79
P32873, 904, 1112, 0.1808, 1.4e-05, 18, nan, cytoplasm, 2.763, , 225.53, 0, 587.1, 1581.08, 130.2, 261.36, 331.38, 190.72, 964.05, 447.99, 0, 577.42, 453.99, 447.32, 1125.79, 700.76, 197.95, 222.11, 0, 208.39
P32874, 107, 835, 0.1835, 0.007492, 18, nan, mitochondrion, 2.729, , 311.46, 127.86, 2896.48, 2618.01, 434.43, 1222.76, 735.66, 682.62, 4143.85, 1555.84, 303.61, 2290.92, 1198.75, 1980.3, 2602.0, 1722.54, 969.33, 380.97, 0, 557.41
P32874, 866, 2246, 0.1835, 0.007492, 18, nan, mitochondrion, 2.93, , 1130.83, 198.3, 3414.05, 6146.15, 1177.07, 1627.31, 1922.24, 1203.26, 10613.1, 2892.31, 604.62, 4112.08, 1604.14, 2421.24, 5505.46, 3522.46, 2369.17, 1673.87, 494.98, 1114.04
P32875, 93, 406, 0.2194, 0.000499, 30, nan, mitochondrion, 2.698, , 207.86, 46.91, 473.17, 1592.05, 204.48, 589.75, 198.02, 229.0, 3005.02, 321.89, 244.47, 713.89, 591.01, 578.64, 1734.29, 576.38, 535.97, 516.48, 107.28, 98.84
P32892, 215, 677, 0.2216, 0.00011, 30, False, nucleus; nucleolus, 2.693, , 775.95, 0, 971.82, 2751.33, 0, 924.83, 270.72, 218.88, 3607.97, 1176.2, 327.5, 928.29, 614.03, 1260.9, 2926.87, 1365.89, 590.33, 282.43, 168.78, 322.34
P32893, 1, 117, 0.17, 3.3e-05, 18, nan, golgi apparatus; cis-golgi network; cytoplasm, 2.41, , 38.32, 86.87, 534.13, 793.75, 203.0, 119.19, 0, 85.41, 732.05, 190.67, 129.38, 1193.21, 0, 876.81, 470.8, 426.04, 122.14, 73.59, 0, 352.56
P32893, 200, 268, 0.17, 3.3e-05, 18, nan, golgi apparatus; cis-golgi network; cytoplasm, 3.888, , 32.15, 47.44, 0, 466.5, 634.26, 0, 360.05, 783.92, 1077.96, 729.57, 119.19, 416.64, 173.26, 752.83, 284.37, 411.35, 195.34, 0, 0, 408.53
P32893, 298, 336, 0.17, 3.3e-05, 18, nan, golgi apparatus; cis-golgi network; cytoplasm, 3.881, , 76.44, 0, 0, 347.79, 255.61, 0, 221.3, 0, 623.85, 806.78, 0, 154.21, 467.96, 147.59, 357.94, 123.59, 341.14, 98.45, 104.68, 109.98
P32893, 406, 446, 0.17, 3.3e-05, 18, nan, golgi apparatus; cis-golgi network; cytoplasm, 4.242, , 0, 0, 153.91, 103.5, 316.41, 82.09, 0, 380.71, 862.95, 220.31, 81.97, 351.63, 122.61, 77.78, 161.3, 465.15, 112.14, 319.67, 0, 465.01
P32893, 486, 558, 0.17, 3.3e-05, 18, nan, golgi apparatus; cis-golgi network; cytoplasm, 4.227, , 116.1, 0, 343.37, 480.11, 171.05, 240.22, 118.91, 473.5, 539.99, 749.05, 77.59, 461.5, 237.47, 157.87, 564.94, 255.93, 247.78, 328.56, 0, 674.92
P32895, 51, 195, 0.3978, 6.5e-05, 78, True, cytoplasm, 3.269, , 236.76, 0, 847.73, 549.63, 110.53, 382.71, 375.62, 322.02, 1040.66, 336.0, 668.19, 353.04, 443.39, 283.7, 1354.98, 481.66, 217.43, 151.53, 145.4, 286.5
P32895, 307, 420, 0.3978, 6.5e-05, 78, True, cytoplasm, 3.672, , 147.21, 0, 702.71, 446.48, 323.26, 421.28, 141.26, 572.06, 574.14, 295.76, 74.7, 286.03, 185.53, 372.71, 466.82, 442.02, 327.61, 305.41, 0, 242.7
P32896, 2, 479, 0.1743, 0.000118, 18, nan, , 2.529, , 494.89, 134.77, 1166.47, 2543.85, 252.36, 250.98, 373.13, 356.24, 3784.52, 262.52, 247.4, 2780.09, 1010.43, 943.26, 2298.95, 1221.6, 460.2, 754.78, 0, 414.52
P32896, 813, 886, 0.1743, 0.000118, 18, nan, , 2.983, , 43.86, 0, 86.21, 745.73, 137.49, 0, 115.66, 325.05, 1323.03, 392.17, 0, 887.14, 0, 211.95, 241.95, 635.75, 391.2, 0, 0, 0
P32898, 26, 986, 0.3757, 3.1e-05, 78, True, mitochondrion matrix; mitochondrion intermembrane space, 2.52, , 491.29, 182.73, 3305.74, 3710.61, 0, 937.63, 781.32, 198.88, 5433.08, 539.54, 176.33, 1842.52, 1247.17, 1268.36, 1767.47, 1542.13, 1168.33, 743.97, 0, 0
P32899, 9, 170, 0.1187, 8.6e-05, 6, False, nucleus; nucleolus, 2.826, , 43.2, 0, 492.06, 601.4, 291.47, 139.94, 98.32, 83.68, 2057.38, 1271.52, 81.3, 779.35, 378.32, 1037.52, 1138.82, 132.11, 583.64, 79.8, 140.7, 130.41
P32902, 145, 390, 0.2155, 0.001189, 30, False, mitochondrion, 3.27, , 307.35, 0, 214.2, 1251.43, 228.25, 368.55, 294.3, 551.49, 1328.75, 852.05, 256.89, 859.81, 336.35, 677.55, 1379.6, 1045.91, 723.95, 155.29, 170.1, 693.46
P32904, 24, 200, 0.2085, 0.00432, 30, nan, mitochondrion, 3.043, , 226.47, 0, 411.04, 1004.52, 0, 505.05, 326.68, 387.04, 1756.46, 277.05, 151.42, 319.42, 662.8, 473.68, 940.89, 622.23, 357.52, 236.42, 0, 417.14
P32905, 16, 204, 0.1932, 0.005059, 18, True, cytoplasm, 3.353, , 515.17, 0, 352.92, 640.7, 276.84, 196.01, 211.37, 126.92, 196.21, 367.66, 132.13, 550.2, 486.41, 190.55, 1604.05, 249.15, 325.94, 292.71, 0, 411.9
P32908, 3, 248, 0.2063, 0.000236, 30, nan, nucleus; chromosome, 3.12, , 438.41, 0, 1050.11, 2158.98, 522.88, 680.05, 210.97, 891.71, 2921.45, 1205.35, 0, 2076.02, 204.47, 1371.48, 1586.98, 1160.9, 315.89, 574.67, 151.79, 1083.12
P32908, 297, 941, 0.2063, 0.000236, 30, nan, nucleus; chromosome, 2.545, , 818.29, 74.39, 2940.56, 7891.11, 794.24, 720.32, 619.33, 1098.18, 7838.74, 2311.39, 765.17, 2758.8, 389.52, 3193.57, 5149.88, 1995.93, 1965.88, 785.14, 149.31, 1045.43
P32908, 989, 1214, 0.2063, 0.000236, 30, nan, nucleus; chromosome, 3.331, , 654.1, 0, 1027.0, 2655.02, 506.39, 201.17, 94.99, 1103.36, 1763.21, 1584.17, 0, 1535.24, 514.67, 1123.29, 1636.88, 408.92, 250.93, 552.28, 0, 419.7
P32909, 205, 282, 0.1491, 0.000391, 6, True, cytoplasm, 3.651, , 55.53, 0, 238.2, 249.42, 0, 313.98, 0, 316.89, 347.41, 90.09, 83.09, 0, 199.72, 584.48, 0, 147.54, 625.78, 82.56, 0, 312.53
P32909, 636, 716, 0.1491, 0.000391, 6, True, cytoplasm, 2.564, , 118.78, 0, 391.54, 818.16, 0, 164.42, 0, 0, 563.41, 164.5, 0, 287.19, 306.63, 313.27, 332.18, 347.75, 195.94, 118.01, 0, 108.85
P32910, 18, 268, 0.2252, 0.002523, 30, nan, nucleus, 3.129, , 520.88, 0, 776.22, 1971.47, 462.44, 411.94, 417.55, 210.44, 2128.3, 735.94, 197.1, 1026.66, 485.9, 1310.12, 603.24, 897.91, 716.97, 446.8, 0, 307.25
P32911, 25, 105, 0.2897, 0.00193, 54, False, , 2.082, , 163.22, 0, 270.74, 730.04, 0, 233.2, 94.25, 87.5, 1306.69, 0, 94.12, 367.78, 130.87, 575.8, 661.96, 79.16, 0, 64.22, 0, 0
P32912, 15, 208, 0.3212, 0.00025, 66, nan, vacuole, 2.528, , 186.43, 0, 1289.21, 1101.5, 196.02, 217.79, 214.28, 202.62, 1986.42, 627.83, 0, 462.75, 737.48, 938.77, 2563.79, 715.75, 555.48, 537.38, 236.74, 281.68
P32914, 4, 96, 0.2533, 0.001786, 42, False, nucleus; chromosome; centromere; chromosome, 3.321, , 119.85, 108.14, 222.02, 745.35, 0, 265.52, 340.38, 173.84, 615.95, 184.7, 79.14, 215.49, 351.65, 0, 312.45, 185.0, 246.46, 63.99, 354.08, 0
P32917, 177, 250, 0.1083, 0.00061, 6, nan, cytoplasm, 3.381, , 265.61, 55.28, 478.07, 583.77, 125.06, 166.76, 0, 524.33, 825.57, 76.53, 0, 349.73, 118.48, 0, 594.68, 179.3, 183.55, 68.47, 0, 0
P32917, 373, 770, 0.1083, 0.00061, 6, nan, cytoplasm, 2.835, , 417.86, 227.15, 2191.56, 1660.75, 296.09, 452.9, 648.71, 695.12, 1784.61, 594.73, 0, 1533.76, 447.66, 1010.7, 1953.82, 1341.69, 738.91, 513.87, 0, 98.46
P32945, 223, 535, 0.2039, 0.000103, 30, False, , 2.451, , 145.66, 115.51, 1284.05, 1271.79, 340.33, 308.24, 510.74, 139.16, 2607.3, 162.42, 268.44, 576.06, 389.25, 484.83, 1182.69, 713.11, 494.72, 129.58, 0, 313.97
P33122, 253, 278, 0.148, 0.00257, 6, nan, nucleus, 4.312, , 42.58, 0, 83.76, 443.64, 0, 0, 0, 275.11, 139.0, 579.14, 98.46, 84.3, 0, 248.25, 314.04, 0, 0, 204.2, 0, 413.76
P33200, 92, 850, 0.1709, 0.109929, 18, nan, nucleus, 2.944, , 753.86, 161.74, 1903.23, 3647.41, 428.12, 400.66, 1115.26, 502.6, 3162.61, 1962.22, 257.63, 2219.89, 2015.83, 2345.06, 951.07, 2475.75, 1687.83, 607.15, 129.37, 1311.1
P33201, 22, 233, 0.2585, 0.00429, 42, True, nucleus; nucleolus; cytoplasm, 2.498, , 345.31, 0, 779.82, 1771.01, 0, 322.91, 111.22, 199.92, 1888.83, 98.99, 0, 508.99, 442.75, 271.68, 593.37, 575.36, 540.63, 257.23, 0, 0
P33202, 168, 620, 0.2467, 3.9e-05, 42, True, , 2.879, , 512.81, 57.75, 1819.4, 2813.08, 470.9, 517.23, 515.2, 563.84, 2123.01, 101.98, 372.57, 1061.49, 666.89, 801.44, 1451.85, 1394.02, 813.43, 649.83, 0, 451.06
P33202, 679, 1468, 0.2467, 3.9e-05, 42, True, , 3.013, , 1081.93, 202.03, 3489.72, 5206.06, 780.42, 1101.88, 1295.32, 716.55, 4452.53, 1839.12, 621.16, 2775.41, 745.3, 976.85, 3409.1, 3466.1, 2199.99, 720.99, 0, 478.32
P33203, 3, 58, 0.232, 6e-06, 42, nan, nucleus, 3.239, , 327.45, 0, 132.2, 799.8, 0, 141.23, 0, 85.24, 1169.33, 420.94, 0, 224.65, 0, 148.72, 310.84, 223.22, 210.99, 78.01, 264.0, 343.87
P33203, 134, 546, 0.232, 6e-06, 42, nan, nucleus, 2.46, , 473.4, 0, 2222.45, 3068.06, 265.41, 324.48, 933.16, 440.37, 4610.91, 1654.64, 359.35, 1887.91, 733.78, 2037.78, 3071.0, 1362.18, 1433.3, 201.12, 268.27, 598.1
P33204, 8, 150, 0.366, 0.000211, 78, True, cytoplasm; cytoskeleton; actin patch, 2.797, , 354.77, 0, 233.14, 1446.53, 94.38, 106.08, 301.4, 290.04, 849.59, 261.32, 76.85, 448.4, 275.45, 486.35, 804.64, 418.73, 249.14, 88.68, 0, 297.41
P33297, 117, 422, 0.2847, 3.6e-05, 54, False, nucleus; cytoplasm, 2.774, , 307.98, 0, 2137.08, 1708.61, 302.42, 499.67, 0, 231.61, 2314.78, 663.34, 549.99, 598.72, 769.56, 603.14, 2242.87, 1213.12, 436.73, 410.98, 0, 165.28
P33298, 47, 410, 0.3341, 2.8e-05, 66, False, nucleus; cytoplasm, 3.099, , 512.24, 0, 1581.48, 2268.36, 168.83, 500.78, 249.79, 690.04, 2010.25, 1132.78, 328.14, 671.13, 882.38, 1239.41, 2749.58, 1250.85, 520.77, 646.02, 0, 845.9
P33299, 140, 450, 0.2932, 7.3e-05, 54, False, nucleus; cytoplasm, 2.951, , 367.97, 0, 1738.84, 2174.32, 353.74, 775.43, 0, 531.01, 2203.82, 749.19, 249.32, 624.22, 898.17, 163.73, 3384.19, 673.01, 638.17, 473.14, 0, 153.62
P33301, 1, 569, 0.2226, 0.002733, 30, nan, chromosome; telomere; nucleus; chromosome, 3.407, , 1698.91, 222.85, 2933.19, 4057.57, 1247.69, 1044.69, 1210.43, 2300.62, 6402.33, 3462.32, 614.6, 3900.32, 2173.81, 1658.81, 3453.8, 4977.87, 2991.1, 1700.69, 0, 382.0
P33307, 10, 865, 0.4061, 0.000184, 78, False, nucleus; cytoplasm, 2.778, , 1030.13, 0, 2852.81, 4148.28, 185.95, 479.35, 400.23, 838.02, 2630.68, 1363.85, 126.48, 3427.24, 2009.92, 2294.03, 1981.75, 2037.48, 1884.66, 407.78, 0, 0
P33307, 897, 956, 0.4061, 0.000184, 78, False, nucleus; cytoplasm, 3.774, , 112.47, 0, 145.91, 547.03, 181.58, 70.34, 0, 255.63, 412.27, 444.29, 0, 691.56, 410.2, 416.82, 149.79, 180.99, 242.7, 456.14, 0, 240.25
P33308, 68, 144, 0.2509, 3.7e-05, 42, nan, nucleus, 3.424, , 0, 61.4, 670.45, 629.79, 169.59, 24.38, 227.56, 309.06, 542.76, 1066.49, 0, 321.87, 189.75, 414.43, 951.14, 461.32, 93.41, 77.21, 0, 353.97
P33309, 17, 373, 0.289, 0.000259, 54, True, cytoplasm, 2.673, , 234.42, 96.12, 1839.11, 2075.49, 248.13, 395.94, 254.77, 344.47, 4312.1, 758.27, 107.85, 581.19, 248.32, 695.18, 171.95, 733.27, 631.0, 268.21, 107.36, 909.04
P33312, 10, 240, 0.5221, 0.001608, 90, nan, , 3.215, , 193.74, 0, 605.87, 624.17, 143.55, 385.67, 113.37, 821.8, 1280.48, 264.69, 113.25, 781.65, 626.65, 722.08, 672.74, 520.67, 680.21, 68.69, 150.43, 0
P33313, 32, 382, 0.4107, 7.5e-05, 78, True, cytoplasm, 2.472, , 546.38, 0, 976.39, 4451.85, 386.74, 353.54, 207.72, 242.55, 4629.47, 889.26, 197.92, 541.03, 377.91, 813.68, 1041.96, 785.45, 410.42, 223.58, 0, 120.01
P33314, 14, 754, 0.1438, 0.002307, 6, nan, , 2.838, , 895.13, 0, 2412.11, 2663.61, 554.55, 482.08, 490.93, 1599.15, 6576.68, 1887.8, 521.52, 5254.72, 752.01, 1330.25, 2158.77, 2760.6, 790.77, 457.22, 102.75, 117.18
P33314, 782, 812, 0.1438, 0.002307, 6, nan, , 4.158, , 0, 0, 508.2, 327.35, 242.39, 0, 0, 227.01, 97.02, 676.62, 0, 230.47, 132.26, 235.32, 152.77, 81.49, 76.25, 161.25, 0, 194.18
P33314, 843, 882, 0.1438, 0.002307, 6, nan, , 3.718, , 0, 0, 642.26, 1021.93, 266.73, 122.11, 0, 383.24, 624.67, 559.73, 184.99, 365.93, 246.68, 0, 0, 139.96, 189.65, 196.6, 0, 0
P33314, 917, 998, 0.1438, 0.002307, 6, nan, , 3.674, , 172.56, 188.16, 58.79, 1438.93, 697.35, 116.53, 327.41, 461.54, 1783.31, 933.93, 96.07, 459.67, 106.17, 243.84, 650.18, 505.34, 201.32, 0, 0, 457.79
P33315, 7, 676, 0.5824, 0.002249, 90, True, , 2.586, , 427.43, 0, 2621.59, 2971.11, 141.1, 1077.25, 624.06, 256.53, 3534.05, 694.11, 0, 939.17, 760.93, 1213.41, 922.58, 1060.16, 368.6, 308.08, 0, 572.12
P33317, 13, 117, 0.7702, 0.036205, 90, False, , 3.634, , 559.84, 0, 461.4, 86.05, 0, 311.0, 111.11, 0, 464.92, 72.74, 220.4, 0, 184.84, 442.03, 564.69, 251.75, 456.62, 462.46, 0, 93.04
P33322, 6, 382, 0.1269, 2e-06, 6, False, nucleus; nucleolus; chromosome; centromere; cytoplasm; cytoskeleton, 3.015, , 764.87, 0, 1169.9, 1816.52, 136.18, 725.38, 729.1, 255.58, 2635.06, 703.52, 244.1, 707.09, 599.36, 712.82, 1782.28, 505.97, 401.23, 677.07, 327.39, 547.73
P33324, 5, 307, 0.2971, 0.004571, 54, nan, , 2.768, , 184.27, 0, 661.21, 1694.03, 301.14, 496.53, 319.85, 263.68, 2758.01, 424.49, 87.36, 1088.21, 749.76, 170.78, 492.03, 583.5, 486.85, 241.65, 0, 230.98
P33327, 22, 133, 0.4067, 2.4e-05, 78, True, , 3.49, , 148.53, 0, 1091.6, 489.92, 766.45, 220.05, 171.4, 363.49, 555.35, 481.52, 126.37, 743.73, 176.76, 521.54, 422.22, 569.73, 93.98, 96.44, 0, 179.35
P33327, 178, 1086, 0.4067, 2.4e-05, 78, True, , 2.839, , 445.75, 53.05, 3076.6, 4251.87, 333.0, 918.86, 950.53, 504.53, 4522.75, 2134.52, 378.98, 3191.3, 1235.29, 1778.1, 1407.89, 1392.18, 1127.95, 737.26, 0, 543.74
P33329, 400, 698, 0.1674, 0.001052, 18, nan, , 2.677, , 173.8, 111.69, 1291.1, 1154.21, 285.79, 385.39, 141.44, 73.41, 1704.62, 192.29, 162.38, 575.96, 295.98, 336.89, 911.79, 532.21, 299.92, 325.82, 0, 100.04
P33330, 8, 389, 0.3898, 5.6e-05, 78, True, , 2.851, , 527.43, 0, 1406.07, 1388.67, 0, 864.54, 506.16, 536.66, 3353.31, 404.91, 0, 745.25, 609.05, 347.27, 602.24, 581.62, 454.63, 59.21, 0, 97.75
P33331, 5, 121, 0.4374, 0.014201, 90, False, cytoplasm, 2.576, , 53.0, 0, 369.42, 555.41, 106.68, 141.64, 0, 77.62, 281.78, 147.86, 86.86, 1085.21, 444.49, 1123.29, 425.79, 256.24, 457.7, 78.85, 0, 0
P33332, 77, 247, 0.2093, 1e-06, 30, False, , 2.67, , 193.7, 67.63, 472.3, 1000.25, 0, 196.76, 240.46, 123.86, 1317.05, 508.55, 0, 557.95, 291.62, 326.05, 974.12, 684.51, 297.02, 170.63, 0, 185.91
P33332, 730, 1330, 0.2093, 1e-06, 30, False, , 2.586, , 720.21, 0, 2531.19, 4523.3, 206.21, 597.75, 759.29, 736.28, 3306.01, 824.96, 370.07, 3650.73, 734.32, 1931.43, 2853.38, 1680.88, 1161.84, 821.53, 122.36, 432.61
P33333, 6, 256, 0.063, 0.000129, 6, nan, lipid droplet, 3.273, , 206.05, 0, 334.79, 953.53, 292.19, 309.15, 110.31, 365.0, 2404.34, 658.78, 88.18, 370.33, 521.11, 380.16, 327.21, 234.21, 329.39, 251.37, 123.87, 743.32
P33334, 138, 343, 0.2276, 2.6e-05, 30, False, nucleus, 3.25, , 264.32, 0, 1384.4, 1164.63, 790.26, 79.69, 424.06, 371.35, 2167.51, 1413.96, 465.95, 1029.59, 793.15, 365.76, 1450.41, 543.11, 912.92, 142.21, 240.4, 910.98
P33334, 474, 2083, 0.2276, 2.6e-05, 30, False, nucleus, 2.984, , 2009.67, 47.01, 3645.82, 7532.28, 2148.56, 1689.09, 2430.67, 1331.72, 9650.52, 3257.36, 1029.87, 5102.67, 3110.61, 3975.51, 6814.84, 3008.16, 4727.01, 1848.63, 407.55, 1735.41
P33334, 2152, 2391, 0.2276, 2.6e-05, 30, False, nucleus, 3.082, , 185.91, 0, 1457.92, 1590.16, 298.69, 389.47, 222.72, 348.72, 1564.65, 385.87, 246.86, 401.37, 434.46, 196.84, 552.43, 149.11, 575.97, 391.75, 0, 249.46
P33339, 131, 297, 0.2206, 0.0001, 30, nan, nucleus, 3.096, , 340.97, 0, 776.83, 742.63, 117.39, 107.79, 77.33, 343.45, 613.31, 457.39, 352.55, 749.0, 141.56, 488.09, 1755.13, 309.64, 64.88, 279.89, 134.79, 619.36
P33339, 334, 1022, 0.2206, 0.0001, 30, nan, nucleus, 2.971, , 738.18, 208.22, 3126.31, 5387.95, 1359.15, 539.57, 882.39, 995.72, 5453.3, 2461.77, 630.86, 1842.08, 910.9, 977.56, 4356.74, 2571.79, 1269.87, 751.47, 131.4, 1347.39
P33399, 29, 221, 0.2392, 5e-06, 42, True, nucleus, 2.224, , 446.44, 0, 943.73, 1948.93, 105.09, 137.36, 172.63, 207.15, 1683.1, 250.17, 0, 654.79, 274.65, 387.18, 1738.73, 464.03, 260.45, 98.88, 0, 96.41
P33400, 146, 230, 0.1909, 0.005089, 18, nan, nucleus; cytoplasm, 2.388, , 0, 0, 445.23, 238.13, 0, 158.78, 410.84, 135.93, 1399.05, 218.41, 101.99, 477.95, 230.16, 212.52, 342.4, 380.68, 243.46, 83.71, 0, 162.73
P33400, 562, 616, 0.1909, 0.005089, 18, nan, nucleus; cytoplasm, 4.051, , 61.17, 58.8, 767.04, 1142.26, 151.75, 90.34, 0, 411.65, 423.31, 1035.71, 192.55, 334.01, 0, 461.34, 180.58, 272.2, 69.31, 248.74, 0, 120.46
P33401, 5, 560, 0.3293, 0.000799, 66, False, cytoplasm, 2.725, , 502.48, 144.3, 1374.6, 2375.22, 0, 1060.67, 442.58, 189.1, 3571.55, 338.57, 74.74, 1112.72, 1106.01, 265.79, 1056.51, 739.8, 556.79, 190.8, 0, 109.05
P33411, 67, 243, 0.247, 0.000169, 42, nan, nucleus, 3.378, , 397.52, 0, 302.9, 1114.35, 136.96, 290.05, 334.65, 711.89, 1135.1, 464.56, 271.85, 462.36, 415.58, 623.72, 1399.98, 580.15, 690.77, 121.23, 107.96, 110.02
P33412, 5, 316, 0.4247, 0.002346, 78, nan, nucleus; cytoplasm, 2.949, , 456.04, 0, 1029.63, 1328.96, 0, 348.12, 305.3, 229.97, 1838.16, 234.72, 188.56, 633.45, 334.67, 754.8, 343.83, 609.86, 442.4, 469.17, 0, 372.29
P33416, 100, 798, 0.4464, 0.000124, 90, True, mitochondrion matrix, 2.47, , 1010.38, 0, 3921.24, 4325.84, 113.72, 1234.17, 760.25, 178.28, 5960.91, 1270.16, 430.52, 1507.06, 828.77, 822.3, 4186.22, 1226.63, 1271.92, 477.74, 0, 903.6
P33417, 286, 494, 0.24, 0.00462, 42, nan, nucleus, 2.504, , 212.21, 0, 493.7, 1672.73, 228.03, 91.78, 790.86, 185.32, 2838.03, 1032.96, 237.92, 99.04, 811.86, 5330.5, 1333.41, 493.76, 373.28, 567.44, 105.86, 120.88
