UniProt, domain_start, domain_end, S_over_T_mean, S_over_T_pval, quantile, refoldable, subcellular_localization, average_KD_hydro, A_SASA , C_SASA , D_SASA , E_SASA , F_SASA , G_SASA , H_SASA , I_SASA , K_SASA , L_SASA , M_SASA , N_SASA , P_SASA , Q_SASA , R_SASA , S_SASA , T_SASA , V_SASA , W_SASA , Y_SASA
P32479, 624, 838, 0.2736, 0.003167, 54, nan, nucleus; chromosome; centromere; chromosome, 3.335, , 0, 300.24, 1099.39, 1052.73, 239.13, 569.06, 169.78, 508.86, 1227.94, 1055.95, 0, 615.24, 617.56, 672.35, 1133.52, 604.93, 247.53, 156.69, 206.28, 172.91
P32480, 3, 371, 0.2289, 0.000165, 30, nan, nucleus; chromosome, 2.786, , 189.77, 0, 1167.27, 759.75, 0, 349.77, 247.53, 295.33, 2947.87, 521.18, 317.5, 1563.13, 568.03, 1224.44, 685.37, 678.04, 1180.54, 475.42, 0, 191.46
P32480, 501, 871, 0.2289, 0.000165, 30, nan, nucleus; chromosome, 2.863, , 436.75, 0, 1720.62, 1655.92, 490.62, 580.91, 0, 715.4, 2025.29, 770.98, 281.54, 1798.7, 536.41, 1275.19, 2246.57, 1502.61, 898.1, 264.43, 107.91, 293.06
P32481, 93, 301, 0.2573, 3.2e-05, 42, False, cytoplasm; cytosol, 2.999, , 186.31, 0, 642.86, 895.41, 105.54, 312.77, 73.68, 519.49, 1466.9, 566.81, 78.98, 345.34, 618.43, 591.06, 1196.7, 467.36, 169.8, 80.64, 0, 281.66
P32481, 315, 419, 0.2573, 3.2e-05, 42, False, cytoplasm; cytosol, 3.911, , 249.84, 82.35, 711.91, 591.7, 241.11, 464.51, 0, 508.6, 1496.8, 401.24, 0, 231.63, 258.14, 257.0, 612.17, 0, 147.9, 538.79, 0, 0
P32481, 427, 523, 0.2573, 3.2e-05, 42, False, cytoplasm; cytosol, 3.203, , 280.5, 133.72, 265.69, 618.64, 101.01, 255.97, 101.49, 119.79, 1380.6, 322.75, 82.22, 206.51, 185.07, 370.0, 929.53, 183.59, 477.67, 158.82, 240.79, 0
P32485, 8, 102, 0.4476, 1.9e-05, 90, True, nucleus; cytoplasm, 3.858, , 173.57, 0, 106.57, 343.45, 377.26, 147.47, 248.0, 78.79, 510.56, 655.81, 243.47, 416.72, 245.88, 497.46, 569.02, 157.58, 328.04, 270.62, 0, 141.73
P32485, 106, 302, 0.4476, 1.9e-05, 90, True, nucleus; cytoplasm, 2.75, , 360.46, 72.56, 730.31, 689.44, 91.27, 261.31, 306.42, 196.37, 1523.69, 89.97, 81.68, 433.92, 754.53, 700.04, 618.02, 325.64, 719.22, 232.12, 0, 364.29
P32485, 318, 369, 0.4476, 1.9e-05, 90, True, nucleus; cytoplasm, 4.066, , 411.92, 0, 955.99, 91.4, 240.9, 159.23, 268.84, 472.35, 97.05, 107.56, 110.25, 93.15, 81.46, 197.86, 106.0, 256.07, 146.14, 102.67, 192.01, 130.43
P32485, 371, 419, 0.4476, 1.9e-05, 90, True, nucleus; cytoplasm, 3.711, , 609.36, 0, 529.12, 0, 0, 390.9, 664.86, 294.65, 198.68, 109.3, 133.38, 643.91, 0, 783.82, 0, 284.34, 486.12, 281.88, 0, 0
P32490, 210, 300, 0.1304, 0.008571, 6, nan, , 3.109, , 124.4, 0, 323.8, 855.5, 221.27, 303.61, 0, 202.45, 546.13, 416.19, 0, 511.42, 77.07, 358.33, 514.81, 281.03, 86.12, 74.91, 0, 574.42
P32490, 306, 506, 0.1304, 0.008571, 6, nan, , 3.017, , 350.81, 0, 207.26, 1117.76, 463.98, 294.99, 82.88, 134.52, 1602.23, 229.61, 157.65, 702.66, 478.89, 481.04, 847.36, 522.77, 454.97, 196.26, 138.87, 225.14
P32491, 189, 293, 0.1209, 0.003015, 6, nan, , 3.198, , 124.6, 0, 413.16, 883.73, 334.81, 307.1, 115.52, 212.85, 565.74, 255.55, 124.12, 548.67, 81.15, 498.62, 319.43, 206.6, 207.47, 75.44, 0, 460.88
P32491, 299, 499, 0.1209, 0.003015, 6, nan, , 2.925, , 196.9, 0, 551.45, 1094.9, 324.47, 301.23, 74.97, 218.68, 1986.34, 332.97, 172.15, 227.53, 384.14, 611.02, 1098.85, 493.3, 491.58, 195.3, 139.5, 211.85
P32492, 8, 91, 0.1719, 0.004054, 18, nan, bud, 3.138, , 0, 0, 808.41, 1197.56, 366.16, 135.03, 142.93, 268.75, 604.83, 295.9, 0, 309.89, 336.59, 109.04, 0, 311.56, 447.18, 75.97, 0, 97.2
P32492, 93, 470, 0.1719, 0.004054, 18, nan, bud, 2.931, , 369.64, 0, 1235.65, 2947.22, 925.02, 565.18, 705.1, 573.68, 1555.4, 169.16, 440.24, 1566.88, 248.17, 1135.51, 1720.44, 866.28, 488.96, 561.52, 104.14, 526.67
P32492, 472, 648, 0.1719, 0.004054, 18, nan, bud, 3.328, , 361.74, 0, 756.81, 2693.18, 589.02, 206.71, 207.49, 656.01, 1783.1, 1066.34, 282.65, 541.53, 797.33, 745.6, 919.22, 1001.7, 339.54, 406.87, 110.6, 159.28
P32492, 650, 693, 0.1719, 0.004054, 18, nan, bud, 4.024, , 173.13, 109.55, 62.86, 371.82, 130.01, 25.5, 154.39, 508.74, 365.46, 284.33, 158.89, 364.8, 106.52, 0, 291.63, 231.55, 194.72, 0, 256.85, 156.57
P32492, 695, 769, 0.1719, 0.004054, 18, nan, bud, 3.586, , 436.33, 91.74, 472.06, 232.87, 0, 162.43, 0, 191.42, 262.15, 393.05, 0, 318.38, 260.19, 227.83, 315.32, 410.13, 155.87, 0, 0, 315.77
P32492, 938, 1034, 0.1719, 0.004054, 18, nan, bud, 3.837, , 300.97, 0, 309.95, 1056.43, 274.4, 79.86, 110.71, 725.73, 1593.4, 1655.89, 370.82, 895.49, 93.97, 1001.69, 469.24, 627.02, 404.51, 166.87, 0, 411.7
P32492, 1103, 1420, 0.1719, 0.004054, 18, nan, bud, 3.012, , 590.55, 173.21, 1036.57, 2052.39, 143.57, 408.83, 247.95, 218.62, 2901.11, 1167.88, 210.9, 1756.75, 421.72, 79.72, 612.78, 634.76, 483.04, 233.09, 0, 305.7
P32493, 63, 138, 0.1743, 0.010885, 18, nan, mitochondrion, 3.7, , 192.66, 52.47, 333.28, 366.62, 251.18, 59.09, 123.05, 261.14, 1037.88, 611.21, 125.73, 274.01, 278.8, 302.81, 914.26, 395.67, 282.68, 425.88, 0, 168.76
P32493, 140, 345, 0.1743, 0.010885, 18, nan, mitochondrion, 2.914, , 325.0, 0, 468.72, 1020.46, 539.92, 244.14, 593.85, 322.7, 1069.62, 342.28, 79.12, 1421.77, 392.46, 382.5, 1088.58, 544.62, 634.41, 206.77, 0, 131.26
P32493, 347, 516, 0.1743, 0.010885, 18, nan, mitochondrion, 2.583, , 209.41, 0, 498.92, 864.29, 112.63, 191.5, 328.27, 267.18, 1694.61, 230.98, 181.33, 918.57, 300.64, 254.98, 1250.23, 232.81, 453.47, 118.53, 0, 284.54
P32494, 27, 109, 0.2328, 9.6e-05, 42, nan, nucleus, 3.4, , 143.3, 0, 585.34, 909.96, 117.14, 149.34, 0, 616.84, 1366.01, 668.39, 96.28, 386.32, 0, 422.92, 893.28, 418.21, 358.56, 79.51, 0, 0
P32494, 159, 183, 0.2328, 9.6e-05, 42, nan, nucleus, 2.268, , 54.18, 0, 513.9, 547.56, 0, 0, 172.67, 103.79, 387.43, 152.45, 152.65, 230.48, 111.79, 320.18, 718.21, 0, 0, 143.18, 0, 0
P32494, 213, 274, 0.2328, 9.6e-05, 42, nan, nucleus, 3.637, , 301.37, 0, 387.1, 832.41, 201.91, 182.72, 0, 0, 852.42, 713.94, 118.48, 532.92, 296.68, 153.97, 215.68, 245.02, 327.79, 360.47, 0, 130.62
P32494, 296, 329, 0.2328, 9.6e-05, 42, nan, nucleus, 4.491, , 61.86, 0, 616.25, 114.17, 886.82, 0, 0, 208.88, 583.74, 595.33, 89.05, 112.67, 76.05, 99.96, 0, 145.59, 154.88, 0, 0, 140.82
P32494, 556, 693, 0.2328, 9.6e-05, 42, nan, nucleus, 3.238, , 605.09, 0, 691.71, 1089.88, 177.0, 114.63, 302.33, 627.75, 2368.38, 713.48, 0, 1028.63, 461.86, 1353.77, 862.51, 505.26, 532.81, 578.48, 0, 110.11
P32495, 22, 155, 0.1535, 0.002646, 6, False, nucleus; nucleolus, 2.393, , 325.22, 0, 370.16, 639.06, 83.82, 145.58, 0, 0, 3003.73, 134.86, 120.75, 195.4, 403.46, 246.85, 519.02, 374.0, 0, 80.15, 0, 0
P32496, 5, 271, 0.3053, 1.9e-05, 54, False, , 2.888, , 326.97, 0, 1472.8, 2152.26, 222.66, 115.37, 326.71, 1211.68, 2082.32, 446.18, 584.48, 2192.97, 191.44, 863.19, 284.04, 885.47, 296.39, 71.52, 0, 484.92
P32497, 116, 224, 0.2906, 2e-05, 54, False, cytoplasm, 1.853, , 186.5, 0, 841.8, 642.73, 0, 40.25, 0, 0, 1194.15, 170.23, 0, 1014.15, 71.89, 898.69, 745.89, 215.6, 62.05, 73.13, 130.85, 0
P32497, 248, 590, 0.2906, 2e-05, 54, False, cytoplasm, 2.999, , 433.95, 93.67, 2082.33, 1318.93, 349.25, 194.66, 681.4, 655.59, 1626.89, 978.62, 86.68, 1330.48, 185.74, 1417.3, 897.81, 1228.34, 837.43, 190.21, 0, 90.08
P32497, 615, 778, 0.2906, 2e-05, 54, False, cytoplasm, 2.971, , 186.31, 68.62, 431.96, 1512.63, 426.25, 70.54, 117.38, 235.45, 1507.57, 460.99, 74.4, 343.13, 579.76, 228.46, 1125.15, 446.09, 221.29, 222.39, 0, 394.62
P32501, 29, 288, 0.2895, 6e-05, 54, True, cytoplasm; cytosol, 2.731, , 152.51, 0, 1063.38, 1158.56, 252.27, 170.95, 332.11, 338.62, 1694.33, 404.89, 230.2, 903.24, 824.85, 640.01, 537.31, 672.25, 533.4, 100.08, 339.71, 296.18
P32501, 290, 433, 0.2895, 6e-05, 54, True, cytoplasm; cytosol, 2.712, , 102.59, 55.82, 1164.7, 369.85, 118.3, 198.61, 77.13, 382.26, 915.13, 104.79, 86.35, 767.99, 88.51, 391.92, 598.68, 366.2, 91.76, 82.0, 203.28, 415.28
P32501, 546, 711, 0.2895, 6e-05, 54, True, cytoplasm; cytosol, 2.286, , 148.58, 0, 1119.27, 1960.55, 125.36, 46.13, 163.48, 0, 1045.61, 199.28, 251.52, 600.44, 97.89, 333.05, 569.71, 457.7, 475.78, 70.47, 151.3, 123.52
P32502, 12, 106, 0.2939, 0.000406, 54, True, cytoplasm; cytosol, 2.844, , 299.47, 0, 542.24, 488.55, 136.21, 53.76, 121.65, 0, 280.13, 78.67, 279.79, 458.35, 93.71, 372.57, 1099.02, 395.58, 575.87, 184.46, 105.33, 169.72
P32502, 154, 373, 0.2939, 0.000406, 54, True, cytoplasm; cytosol, 2.915, , 136.76, 0, 934.24, 1065.9, 547.02, 269.19, 340.11, 498.45, 1332.94, 309.79, 80.3, 544.31, 294.7, 642.67, 1557.94, 394.21, 60.43, 339.14, 0, 334.21
P32504, 2, 171, 0.2105, 3.5e-05, 30, nan, cytoplasm; cytoskeleton; microtubule organizing center; spindle pole body; nucleus; chromosome; centromere, 2.909, , 177.34, 0, 1172.95, 1939.16, 270.0, 93.05, 260.76, 301.6, 1568.64, 887.45, 231.2, 631.36, 521.77, 922.25, 469.54, 663.75, 648.62, 180.79, 264.03, 98.12
P32504, 173, 532, 0.2105, 3.5e-05, 30, nan, cytoplasm; cytoskeleton; microtubule organizing center; spindle pole body; nucleus; chromosome; centromere, 2.731, , 330.12, 0, 1154.17, 1564.49, 175.27, 414.79, 762.79, 259.35, 2466.55, 534.06, 0, 1932.35, 813.19, 439.71, 1107.4, 868.62, 1096.93, 390.89, 113.53, 422.56
P32504, 570, 646, 0.2105, 3.5e-05, 30, nan, cytoplasm; cytoskeleton; microtubule organizing center; spindle pole body; nucleus; chromosome; centromere, 3.67, , 40.09, 0, 378.27, 617.72, 590.89, 38.47, 110.6, 481.5, 1355.36, 593.22, 79.29, 408.56, 0, 605.56, 361.47, 341.09, 266.89, 157.14, 0, 291.69
P32504, 853, 954, 0.2105, 3.5e-05, 30, nan, cytoplasm; cytoskeleton; microtubule organizing center; spindle pole body; nucleus; chromosome; centromere, 2.789, , 319.89, 0, 438.72, 463.35, 187.98, 218.04, 387.29, 71.28, 1083.15, 212.22, 0, 672.71, 81.06, 377.07, 376.94, 493.52, 65.2, 168.27, 0, 491.88
P32505, 4, 109, 0.2233, 5.5e-05, 30, True, cytoplasm; nucleus, 3.06, , 228.51, 0, 530.64, 758.09, 140.04, 185.21, 0, 103.57, 253.5, 295.43, 243.58, 534.88, 98.34, 1643.55, 252.54, 505.28, 138.5, 180.88, 0, 303.78
P32523, 14, 85, 0.2162, 2.2e-05, 30, False, nucleus, 3.974, , 305.95, 0, 122.56, 718.69, 0, 32.41, 0, 552.22, 440.2, 705.09, 0, 597.0, 311.71, 513.39, 198.14, 547.58, 472.51, 193.92, 0, 228.23
P32523, 87, 166, 0.2162, 2.2e-05, 30, False, nucleus, 4.122, , 553.77, 0, 581.53, 686.0, 399.6, 142.52, 0, 221.93, 960.16, 1267.93, 314.93, 155.26, 117.36, 644.61, 835.73, 567.31, 303.23, 383.59, 200.68, 173.1
P32523, 180, 502, 0.2162, 2.2e-05, 30, False, nucleus, 2.876, , 506.1, 189.74, 1755.35, 2069.0, 0, 384.32, 0, 163.42, 1719.42, 347.91, 150.07, 670.54, 709.13, 446.76, 270.59, 554.48, 998.6, 158.86, 0, 124.44
P32524, 7, 54, 0.1661, 0.000182, 18, nan, nucleus, 2.143, , 0, 0, 236.99, 928.87, 0, 27.42, 103.8, 0, 893.31, 204.59, 0, 320.19, 114.91, 129.85, 172.08, 49.68, 138.78, 98.26, 0, 107.87
P32524, 91, 148, 0.1661, 0.000182, 18, nan, nucleus, 3.179, , 124.77, 0, 330.41, 261.36, 153.27, 67.63, 0, 151.24, 633.07, 85.16, 189.61, 167.72, 101.76, 193.79, 433.89, 451.79, 258.96, 70.39, 0, 234.56
P32525, 7, 180, 0.1459, 5.9e-05, 6, False, cytoplasm, 3.222, , 245.31, 0, 691.81, 846.84, 679.39, 141.89, 346.06, 89.14, 866.38, 732.92, 162.27, 882.71, 151.31, 899.38, 699.63, 326.56, 87.37, 207.02, 0, 767.45
P32525, 186, 363, 0.1459, 5.9e-05, 6, False, cytoplasm, 2.648, , 333.88, 0, 726.99, 682.18, 87.71, 41.71, 88.95, 185.3, 1583.26, 504.17, 447.98, 599.13, 269.64, 665.95, 874.65, 390.16, 0, 132.05, 0, 339.23
P32525, 516, 597, 0.1459, 5.9e-05, 6, False, cytoplasm, 3.473, , 368.3, 0, 407.14, 885.75, 587.13, 76.13, 0, 176.22, 2039.98, 669.61, 243.48, 383.1, 0, 1029.74, 520.12, 484.5, 550.51, 529.5, 0, 340.47
P32526, 14, 181, 0.1624, 0.026039, 6, nan, nucleus; cytoplasm; cytoskeleton, 2.62, , 44.77, 0, 1485.97, 1551.32, 256.33, 32.37, 391.77, 500.69, 862.06, 451.26, 117.24, 898.1, 67.0, 656.07, 327.65, 752.97, 357.48, 58.87, 0, 307.62
P32526, 183, 474, 0.1624, 0.026039, 6, nan, nucleus; cytoplasm; cytoskeleton, 3.306, , 553.4, 0, 735.74, 1790.54, 667.9, 472.77, 403.4, 1524.22, 4498.91, 1255.82, 148.34, 1573.76, 978.07, 1021.1, 2112.69, 1215.31, 1937.53, 455.93, 0, 285.44
P32527, 35, 68, 0.3008, 0.000122, 54, False, cytoplasm, 3.283, , 91.26, 0, 90.16, 481.04, 192.36, 0, 101.54, 0, 225.8, 276.13, 0, 344.85, 0, 199.06, 287.8, 159.89, 231.39, 303.44, 152.08, 0
P32527, 74, 170, 0.3008, 0.000122, 54, False, cytoplasm, 3.128, , 372.74, 80.49, 662.64, 483.1, 296.39, 116.98, 0, 0, 844.32, 291.68, 0, 97.73, 0, 204.32, 510.78, 398.86, 404.03, 207.9, 0, 0
P32527, 172, 288, 0.3008, 0.000122, 54, False, cytoplasm, 2.562, , 260.54, 0, 863.67, 945.94, 307.54, 150.24, 211.11, 0, 1632.36, 96.93, 130.63, 261.6, 402.81, 98.27, 783.36, 311.16, 365.4, 294.15, 131.55, 126.52
P32527, 346, 428, 0.3008, 0.000122, 54, False, cytoplasm, 2.698, , 612.92, 0, 759.48, 628.71, 0, 159.31, 0, 0, 1291.52, 81.9, 0, 225.01, 68.46, 0, 244.74, 309.45, 244.82, 63.74, 0, 0
P32528, 11, 237, 0.2933, 7e-06, 54, True, , 3.492, , 363.54, 200.4, 243.95, 883.87, 233.88, 244.4, 211.8, 0, 1054.83, 559.06, 0, 362.11, 358.57, 315.75, 813.15, 960.98, 290.28, 236.63, 0, 0
P32528, 265, 480, 0.2933, 7e-06, 54, True, , 3.165, , 517.44, 46.59, 923.76, 1079.32, 517.52, 381.16, 0, 81.03, 1186.04, 252.42, 177.21, 812.9, 535.78, 885.28, 800.74, 997.35, 450.65, 382.15, 0, 669.13
P32528, 493, 628, 0.2933, 7e-06, 54, True, , 2.736, , 134.79, 52.44, 178.57, 1034.32, 0, 356.08, 0, 73.52, 2078.74, 83.12, 0, 358.06, 250.49, 277.75, 154.57, 589.15, 152.84, 62.52, 241.5, 0
P32528, 636, 740, 0.2933, 7e-06, 54, True, , 3.3, , 225.95, 0, 622.59, 276.85, 0, 299.88, 120.2, 285.85, 680.43, 190.44, 0, 240.95, 153.87, 483.89, 294.71, 207.77, 433.85, 76.43, 0, 306.41
P32528, 742, 1071, 0.2933, 7e-06, 54, True, , 3.014, , 373.85, 0, 1267.46, 1931.95, 275.78, 785.97, 328.31, 269.76, 2194.19, 762.8, 0, 975.56, 277.14, 419.36, 434.97, 580.68, 456.74, 284.73, 260.75, 314.61
P32528, 1080, 1251, 0.2933, 7e-06, 54, True, , 3.602, , 66.9, 163.71, 260.77, 939.86, 141.39, 575.3, 181.44, 224.38, 787.55, 849.77, 145.62, 443.79, 294.88, 397.24, 682.63, 308.01, 245.1, 157.05, 187.81, 325.32
P32528, 1261, 1512, 0.2933, 7e-06, 54, True, , 3.024, , 92.99, 87.93, 552.64, 1488.39, 284.46, 412.64, 0, 332.66, 1886.94, 350.19, 259.99, 541.78, 449.47, 311.88, 624.23, 616.78, 362.5, 410.17, 148.23, 434.54
P32528, 1521, 1739, 0.2933, 7e-06, 54, True, , 3.168, , 362.01, 0, 600.59, 1405.73, 227.26, 332.2, 102.19, 69.8, 996.3, 825.72, 0, 816.69, 363.19, 453.29, 568.66, 626.95, 373.64, 215.52, 0, 0
P32528, 1745, 1833, 0.2933, 7e-06, 54, True, , 3.372, , 99.88, 0, 413.05, 1346.71, 0, 259.63, 0, 180.15, 786.95, 144.51, 140.01, 123.99, 134.11, 80.06, 133.76, 438.85, 127.05, 367.03, 120.73, 113.03
P32529, 3, 41, 0.2745, 6e-06, 54, nan, nucleus; nucleolus, 4.443, , 78.29, 116.03, 115.69, 205.75, 188.67, 195.05, 0, 110.39, 119.55, 496.52, 0, 298.82, 55.34, 261.66, 0, 371.32, 0, 136.96, 0, 0
P32529, 76, 124, 0.2745, 6e-06, 54, nan, nucleus; nucleolus, 3.003, , 192.14, 121.9, 317.16, 395.64, 0, 118.63, 77.08, 0, 682.86, 187.31, 0, 239.04, 93.72, 217.26, 262.14, 149.54, 304.39, 0, 0, 0
P32558, 9, 173, 0.2697, 7.8e-05, 54, False, nucleus; chromosome, 2.573, , 295.74, 0, 278.95, 1546.36, 0, 141.31, 143.44, 0, 1789.8, 252.26, 0, 519.02, 367.98, 270.21, 0, 592.95, 162.52, 110.77, 0, 324.33
P32558, 179, 445, 0.2697, 7.8e-05, 54, False, nucleus; chromosome, 2.286, , 184.84, 0, 1041.45, 1232.43, 0, 145.17, 0, 0, 1891.38, 214.0, 0, 1133.58, 506.91, 586.92, 439.62, 501.5, 323.12, 243.27, 0, 463.57
P32558, 532, 662, 0.2697, 7.8e-05, 54, False, nucleus; chromosome, 2.589, , 309.62, 0, 747.49, 1178.56, 0, 381.5, 0, 75.47, 1517.97, 217.67, 0, 309.23, 110.33, 388.04, 1324.52, 436.03, 269.36, 400.22, 111.94, 224.31
P32558, 680, 836, 0.2697, 7.8e-05, 54, False, nucleus; chromosome, 2.708, , 149.58, 0, 980.65, 1407.94, 561.09, 584.73, 90.5, 0, 1278.41, 788.85, 155.8, 454.06, 215.8, 719.03, 2043.77, 291.96, 579.69, 308.75, 0, 290.18
P32558, 844, 953, 0.2697, 7.8e-05, 54, False, nucleus; chromosome, 3.517, , 197.57, 101.2, 823.14, 520.49, 697.78, 105.08, 85.11, 248.98, 398.21, 208.09, 195.23, 516.04, 566.61, 350.75, 0, 113.98, 516.6, 154.02, 0, 162.39
P32561, 22, 424, 0.2249, 0.000536, 30, True, nucleus; cytoplasm, 2.923, , 694.98, 0, 1545.16, 2017.28, 247.71, 724.66, 362.84, 0, 1546.13, 444.05, 237.05, 867.94, 506.67, 509.64, 1578.38, 413.84, 580.27, 484.09, 0, 843.13
P32562, 65, 159, 0.1551, 0.000228, 6, nan, , 3.445, , 198.62, 0, 258.26, 619.16, 246.31, 298.38, 319.8, 357.28, 1228.74, 299.65, 75.2, 134.94, 179.46, 128.06, 294.97, 527.12, 69.84, 73.24, 0, 0
P32562, 165, 383, 0.1551, 0.000228, 6, nan, , 3.221, , 238.7, 95.52, 1060.59, 1451.06, 213.66, 227.87, 168.5, 349.66, 930.28, 294.16, 402.13, 397.07, 274.88, 182.78, 1120.69, 990.28, 274.84, 333.07, 0, 248.91
P32562, 385, 455, 0.1551, 0.000228, 6, nan, , 3.387, , 284.62, 0, 364.85, 655.27, 155.09, 152.74, 238.88, 603.17, 983.86, 601.72, 0, 218.63, 263.65, 952.86, 1488.98, 393.1, 140.14, 381.52, 0, 572.84
P32562, 466, 700, 0.1551, 0.000228, 6, nan, , 2.549, , 275.95, 0, 735.23, 1635.78, 117.45, 263.65, 301.19, 178.62, 2129.33, 165.58, 156.31, 530.03, 211.81, 88.7, 1380.67, 559.75, 355.12, 208.81, 0, 343.33
P32565, 7, 98, 0.346, 7.2e-05, 66, False, , 2.563, , 116.0, 0, 872.1, 796.26, 0, 35.79, 0, 123.36, 458.52, 285.86, 0, 395.19, 224.01, 424.55, 266.95, 230.67, 114.88, 82.51, 0, 275.96
P32565, 100, 299, 0.346, 7.2e-05, 66, False, , 2.816, , 205.18, 76.38, 904.98, 1227.82, 161.02, 173.26, 0, 438.23, 1729.28, 375.29, 104.95, 732.29, 307.78, 913.27, 273.7, 954.31, 691.02, 74.05, 0, 345.64
P32565, 301, 769, 0.346, 7.2e-05, 66, False, , 3.08, , 405.22, 0, 1292.94, 1153.17, 242.82, 902.18, 593.3, 503.92, 2211.91, 730.82, 0, 776.04, 675.6, 752.24, 955.54, 953.22, 736.83, 317.57, 0, 114.69
P32565, 806, 857, 0.346, 7.2e-05, 66, False, , 1.921, , 250.59, 0, 75.33, 2016.26, 176.8, 114.96, 125.5, 92.3, 2631.81, 0, 0, 363.94, 112.71, 0, 574.97, 0, 433.8, 0, 0, 184.12
P32565, 861, 925, 0.346, 7.2e-05, 66, False, , 3.282, , 97.23, 0, 469.27, 300.13, 0, 75.66, 0, 180.95, 1177.21, 145.62, 267.91, 332.53, 442.95, 252.89, 1030.36, 350.43, 126.01, 706.83, 0, 318.22
P32566, 2, 164, 0.2292, 2e-06, 30, False, nucleus, 3.46, , 157.8, 0, 1200.32, 1807.05, 930.88, 414.77, 637.02, 102.76, 631.21, 983.28, 1096.04, 1388.2, 553.98, 706.1, 375.83, 1152.38, 612.8, 674.03, 290.16, 339.72
P32566, 168, 349, 0.2292, 2e-06, 30, False, nucleus, 3.041, , 261.35, 0, 1010.98, 803.97, 195.07, 388.74, 157.34, 171.96, 1391.84, 868.08, 157.78, 1425.33, 602.85, 1046.3, 875.06, 977.66, 341.91, 281.04, 226.68, 462.41
P32569, 69, 134, 0.2887, 0.000662, 54, False, nucleus, 2.998, , 0, 0, 561.2, 576.09, 280.07, 219.72, 139.93, 229.24, 1465.53, 667.86, 0, 595.3, 351.45, 438.39, 208.87, 475.4, 0, 237.26, 0, 120.87
P32569, 198, 290, 0.2887, 0.000662, 54, False, nucleus, 4.011, , 174.64, 0, 349.96, 648.83, 438.29, 35.32, 124.88, 441.25, 1487.06, 1183.25, 239.29, 458.38, 193.27, 294.18, 578.1, 751.67, 141.33, 530.87, 163.99, 327.14
P32569, 316, 525, 0.2887, 0.000662, 54, False, nucleus, 3.303, , 114.13, 0, 1092.29, 1588.89, 127.86, 141.51, 296.8, 903.23, 1710.42, 831.31, 118.08, 632.08, 236.19, 540.0, 1436.02, 1135.79, 294.04, 549.26, 0, 256.73
P32569, 542, 685, 0.2887, 0.000662, 54, False, nucleus, 3.206, , 349.34, 0, 664.65, 1345.37, 314.22, 101.58, 300.65, 459.07, 1543.15, 643.37, 0, 932.16, 280.69, 574.9, 546.98, 293.54, 446.6, 144.54, 0, 0
P32570, 4, 119, 0.2225, 0.004258, 30, False, nucleus, 4.097, , 474.64, 68.55, 697.22, 1584.51, 482.67, 38.69, 169.19, 860.22, 958.04, 850.14, 355.55, 686.51, 110.66, 502.32, 745.64, 418.74, 901.84, 621.01, 177.67, 191.51
P32573, 10, 290, 0.18, 0.002414, 18, nan, peroxisome, 2.96, , 530.1, 0, 274.34, 1287.07, 281.6, 712.48, 224.32, 90.7, 2840.1, 347.93, 94.41, 526.37, 468.87, 437.96, 881.16, 413.77, 303.84, 180.95, 0, 433.16
P32579, 20, 270, 0.3196, 0.000431, 66, nan, nucleus; cytoplasm; chromosome; telomere, 3.195, , 268.34, 0, 843.06, 1090.9, 0, 293.22, 412.47, 92.29, 971.88, 792.46, 0, 588.77, 853.96, 88.05, 688.19, 885.77, 455.19, 285.2, 0, 138.16
P32579, 298, 425, 0.3196, 0.000431, 66, nan, nucleus; cytoplasm; chromosome; telomere, 2.674, , 330.92, 150.57, 427.03, 890.67, 123.6, 339.18, 0, 119.56, 1059.09, 197.83, 0, 871.93, 98.85, 425.85, 763.61, 466.35, 254.14, 58.11, 0, 0
P32580, 55, 203, 0.4384, 0.024754, 90, nan, mitochondrion matrix, 3.096, , 133.72, 0, 543.36, 186.15, 99.15, 32.26, 292.48, 71.53, 1362.51, 539.57, 254.13, 803.84, 221.13, 552.54, 0, 1112.8, 373.75, 191.13, 0, 94.33
P32580, 226, 377, 0.4384, 0.024754, 90, nan, mitochondrion matrix, 2.746, , 119.56, 0, 553.52, 591.45, 0, 356.83, 118.71, 79.66, 1175.53, 406.76, 166.97, 474.34, 164.43, 154.66, 1115.3, 384.82, 116.87, 87.88, 146.72, 145.62
P32580, 384, 532, 0.4384, 0.024754, 90, nan, mitochondrion matrix, 2.873, , 233.83, 0, 373.85, 1071.1, 171.66, 521.06, 0, 0, 1819.99, 316.44, 236.7, 534.63, 196.06, 318.3, 377.47, 710.21, 68.92, 208.14, 0, 129.21
P32580, 542, 710, 0.4384, 0.024754, 90, nan, mitochondrion matrix, 2.579, , 0, 0, 919.07, 1183.99, 356.09, 136.19, 210.08, 79.46, 1112.98, 526.6, 103.28, 787.16, 713.38, 346.03, 671.61, 520.45, 525.77, 66.52, 0, 268.8
P32582, 15, 49, 0.4484, 1.9e-05, 90, False, , 4.285, , 128.31, 0, 197.93, 91.42, 0, 243.46, 0, 73.65, 799.21, 664.43, 0, 159.49, 169.27, 153.55, 0, 0, 0, 109.19, 0, 265.28
